RECTYPE,BATCHID,BTCHENTRY,SRCELEDGER,SRCETYPE,DATEENTRY,JRNLDESC,FSCSYR,FSCSPERD
RECTYPE,BATCHNBR,JOURNALID,TRANSNBR,ACCTID,TRANSAMT,TRANSREF,TRANSDATE,SRCELDGR,SRCETYPE,COMMENT,TRANSDESC
2,MI0219027,9,2,2201,-1100,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,9,3,4103-301,8.5,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219027,9,4,2201,-8.5,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219027,9,5,4103-301,78.57,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,9,6,2201,-78.57,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,9,7,4103-301,636.35,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Annual Leave in Lieu","Annual Leave in Lieu"
2,MI0219027,9,8,2201,-636.35,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Annual Leave in Lieu","Annual Leave in Lieu"
2,MI0219027,9,9,4613-301,4564,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Bonus","Bonus"
2,MI0219027,9,10,2201,-4564,/TS# /Job#200150206,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Bonus","Bonus"
1,MI0219027,10,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,10,1,4103-301,2500,/TS# /Job#200151445,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,10,2,2201,-2500,/TS# /Job#200151445,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,10,3,4103-301,198,/TS# /Job#200151445,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "RD 2.0","RD 2.0"
2,MI0219027,10,4,2201,-198,/TS# /Job#200151445,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "RD 2.0","RD 2.0"
2,MI0219027,10,5,4103-301,200,/TS# /Job#200151445,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,10,6,2201,-200,/TS# /Job#200151445,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
1,MI0219027,11,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,11,1,4103-301,2800,/TS# /Job#200151617,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,11,2,2201,-2800,/TS# /Job#200151617,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,11,3,4103-301,200,/TS# /Job#200151617,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,11,4,2201,-200,/TS# /Job#200151617,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,11,5,4103-301,-1006.38,/TS# /Job#200151617,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Salary Deduction","Salary Deduction"
2,MI0219027,11,6,2201,1006.38,/TS# /Job#200151617,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Salary Deduction","Salary Deduction"
1,MI0219027,12,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,12,1,4103-301,3400,/TS# /Job#200151730,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,12,2,2201,-3400,/TS# /Job#200151730,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,12,3,4103-301,200,/TS# /Job#200151730,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,12,4,2201,-200,/TS# /Job#200151730,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,12,5,4103-301,85,/TS# /Job#200151730,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219027,12,6,2201,-85,/TS# /Job#200151730,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
1,MI0219027,13,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,13,1,4103-301,3200,/TS# /Job#200152450,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,13,2,2201,-3200,/TS# /Job#200152450,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,13,3,4103-301,200,/TS# /Job#200152450,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,13,4,2201,-200,/TS# /Job#200152450,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
1,MI0219027,14,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,14,1,4103-301,2500,/TS# /Job#200153013,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,14,2,2201,-2500,/TS# /Job#200153013,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,14,3,4103-301,200,/TS# /Job#200153013,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,14,4,2201,-200,/TS# /Job#200153013,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,14,5,4103-301,-10,/TS# /Job#200153013,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Access Card Deduction","Access Card Deduction"
2,MI0219027,14,6,2201,10,/TS# /Job#200153013,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Access Card Deduction","Access Card Deduction"
1,MI0219027,15,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,15,1,4103-301,3100,/TS# /Job#200153015,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,15,2,2201,-3100,/TS# /Job#200153015,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,15,3,4103-301,200,/TS# /Job#200153015,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,15,4,2201,-200,/TS# /Job#200153015,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
1,MI0219027,16,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,16,1,4103-301,3251,/TS# /Job#200153142,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,16,2,2201,-3251,/TS# /Job#200153142,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,16,3,4103-301,200,/TS# /Job#200153142,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,16,4,2201,-200,/TS# /Job#200153142,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,16,5,4103-301,85,/TS# /Job#200153142,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219027,16,6,2201,-85,/TS# /Job#200153142,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
1,MI0219027,17,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,17,1,4103-301,2700,/TS# /Job#200154775,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,17,2,2201,-2700,/TS# /Job#200154775,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,17,3,4103-301,200,/TS# /Job#200154775,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,17,4,2201,-200,/TS# /Job#200154775,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
1,MI0219027,18,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,18,1,4103-301,2500,/TS# /Job#200154999,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,18,2,2201,-2500,/TS# /Job#200154999,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,18,3,4103-301,200,/TS# /Job#200154999,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,18,4,2201,-200,/TS# /Job#200154999,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
1,MI0219027,19,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219027,19,1,4103-301,806.45,/TS# /Job#200154999,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,19,2,2201,-806.45,/TS# /Job#200154999,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219027,19,3,4103-301,64.52,/TS# /Job#200154999,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219027,19,4,2201,-64.52,/TS# /Job#200154999,20190228,GL,JE,/Batch #MI0219027 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
1,MI0219029,20,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219029,20,1,4102-321,4000,/TS# /Job#200147546,20190228,GL,JE,/Batch #MI0219029 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219029,20,2,2201,-4000,/TS# /Job#200147546,20190228,GL,JE,/Batch #MI0219029 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219029,20,3,4102-321,200,/TS# /Job#200147546,20190228,GL,JE,/Batch #MI0219029 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219029,20,4,2201,-200,/TS# /Job#200147546,20190228,GL,JE,/Batch #MI0219029 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219029,20,5,4112-321,80,/TS# /Job#200147546,20190228,GL,JE,/Batch #MI0219029 /TSheet # /PaySlip # /Item: "Phone allowance","Phone allowance"
2,MI0219029,20,6,2201,-80,/TS# /Job#200147546,20190228,GL,JE,/Batch #MI0219029 /TSheet # /PaySlip # /Item: "Phone allowance","Phone allowance"
1,MI0219029,21,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219029,21,1,4102-321,4600,/TS# /Job#200148070,20190228,GL,JE,/Batch #MI0219029 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219029,21,2,2201,-4600,/TS# /Job#200148070,20190228,GL,JE,/Batch #MI0219029 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219031,22,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219031,22,1,4102-101,5000,/TS# /Job#200155085,20190228,GL,JE,/Batch #MI0219031 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219031,22,2,2201,-5000,/TS# /Job#200155085,20190228,GL,JE,/Batch #MI0219031 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219031,23,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219031,23,1,4102-101,340.88,/TS# /Job#200155085,20190228,GL,JE,/Batch #MI0219031 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219031,23,2,2201,-340.88,/TS# /Job#200155085,20190228,GL,JE,/Batch #MI0219031 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
1,MI0219031,24,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219031,24,1,4102-101,852.2,/TS# /Job#200155085,20190228,GL,JE,/Batch #MI0219031 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219031,24,2,2201,-852.2,/TS# /Job#200155085,20190228,GL,JE,/Batch #MI0219031 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
1,MI0219033,25,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219033,25,1,4103-101,4284,/TS# /Job#200155229,20190228,GL,JE,/Batch #MI0219033 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219033,25,2,2201,-4284,/TS# /Job#200155229,20190228,GL,JE,/Batch #MI0219033 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219033,25,3,4103-101,778.88,/TS# /Job#200155229,20190228,GL,JE,/Batch #MI0219033 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,MI0219033,25,4,2201,-778.88,/TS# /Job#200155229,20190228,GL,JE,/Batch #MI0219033 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,MI0219033,25,5,4113-101,300,/TS# /Job#200155229,20190228,GL,JE,/Batch #MI0219033 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,MI0219033,25,6,2201,-300,/TS# /Job#200155229,20190228,GL,JE,/Batch #MI0219033 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
1,MI0219038,26,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219038,26,1,4102-101,5807,/TS# /Job#200147794,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,26,2,2201,-5807,/TS# /Job#200147794,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,26,3,4102-101,171,/TS# /Job#200147794,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Reimbursement/Claim Jan'19","Reimbursement/Claim Jan'19"
2,MI0219038,26,4,2201,-171,/TS# /Job#200147794,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Reimbursement/Claim Jan'19","Reimbursement/Claim Jan'19"
1,MI0219038,27,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219038,27,1,4613-301,2100,/TS# /Job#200146760,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Bonus","Bonus"
2,MI0219038,27,2,2201,-2100,/TS# /Job#200146760,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Bonus","Bonus"
1,MI0219038,28,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219038,28,1,4103-301,3300,/TS# /Job#200150939,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,28,2,2201,-3300,/TS# /Job#200150939,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219038,29,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219038,29,1,4103-301,3515,/TS# /Job#200155049,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,29,2,2201,-3515,/TS# /Job#200155049,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219038,30,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219038,30,1,4102-101,5048,/TS# /Job#200148038,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,30,2,2201,-5048,/TS# /Job#200148038,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,30,3,4102-101,950,/TS# /Job#200148038,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219038,30,4,2201,-950,/TS# /Job#200148038,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Fixed Allowance","Fixed Allowance"
2,MI0219038,30,5,4102-101,743.65,/TS# /Job#200148038,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219038,30,6,2201,-743.65,/TS# /Job#200148038,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,MI0219038,31,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219038,31,1,4102-301,2800,/TS# /Job#200150948,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,31,2,2201,-2800,/TS# /Job#200150948,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219038,32,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219038,32,1,4103-301,3200,/TS# /Job#200155050,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,32,2,2201,-3200,/TS# /Job#200155050,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219038,32,3,4103-301,48,/TS# /Job#200155050,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219038,32,4,2201,-48,/TS# /Job#200155050,20190228,GL,JE,/Batch #MI0219038 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,MI0219040,33,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,33,1,4103-321,4000,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,33,2,2201,-4000,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,33,3,4113-321,330,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,33,4,2201,-330,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,33,5,4103-321,374,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,33,6,2201,-374,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,33,7,4103-321,65.4,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219040,33,8,2201,-65.4,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219040,33,9,4103-321,-10,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Access Card Deduction","Access Card Deduction"
