RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,WA0119003,9,1,"Reimbursement/Claim /TS# /Job#200148002",453.00,0,1,3103-301, /Batch #WA0119003 /Timesheet #,27.18,,,,,,,
3,WA0119003,9,1,20190214,480.18,,,,,,,,,,,,
1,NO0119011,10,300033465,511944,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,461.48,2019,01,
2,NO0119011,10,1,"+Med Benefit Reimburse /TS# /Job#200153932",150.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,9.00,,,,,,,
2,NO0119011,10,2,"+Med Benefit Reimburse /TS# /Job#200153933",150.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,9.00,,,,,,,
2,NO0119011,10,3,"+Med Benefit Reimburse /TS# /Job#200152443",150.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,9.00,,,,,,,
2,NO0119011,10,4,"+Med Benefit Reimburse /TS# /Job#200153934",150.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,9.00,,,,,,,
2,NO0119011,10,5,"+Med Benefit Reimburse /TS# /Job#200153935",150.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,9.00,,,,,,,
2,NO0119011,10,6,"Admin Fee /TS# /Job#200153932",220.08,0,1,3103-111, /Batch #NO0119011 /Timesheet #,13.20,,,,,,,
2,NO0119011,10,7,"Admin Fee /TS# /Job#200153933",296.78,0,1,3103-111, /Batch #NO0119011 /Timesheet #,17.81,,,,,,,
2,NO0119011,10,8,"Admin Fee /TS# /Job#200152443",164.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,9.84,,,,,,,
2,NO0119011,10,9,"Admin Fee /TS# /Job#200153934",403.26,0,1,3103-111, /Batch #NO0119011 /Timesheet #,24.20,,,,,,,
2,NO0119011,10,10,"Admin Fee /TS# /Job#200146576",37.61,0,1,3103-111, /Batch #NO0119011 /Timesheet #,2.26,,,,,,,
2,NO0119011,10,11,"Admin Fee /TS# /Job#200146576",58.78,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.53,,,,,,,
2,NO0119011,10,12,"Admin Fee /TS# /Job#200153935",216.46,0,1,3103-111, /Batch #NO0119011 /Timesheet #,12.99,,,,,,,
2,NO0119011,10,13,"EIS /TS# /Job#200153932",6.70,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,14,"EIS /TS# /Job#200153933",7.90,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,15,"EIS /TS# /Job#200152443",6.50,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,16,"EIS /TS# /Job#200153934",7.90,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,17,"EIS /TS# /Job#200153935",7.30,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,18,"EPF /TS# /Job#200153932",401.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,19,"EPF /TS# /Job#200153933",383.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,20,"EPF /TS# /Job#200152443",351.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,21,"EPF /TS# /Job#200153934",840.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,22,"EPF /TS# /Job#200153935",437.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,23,"Normal /TS# /Job#200153932",3067.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,24,"Normal /TS# /Job#200153933",2926.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,25,"Normal /TS# /Job#200152443",2700.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,26,"Normal /TS# /Job#200153934",6930.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,27,"Normal /TS# /Job#200153935",3353.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,28,"Over Time 1.5 /TS# /Job#200153932",290.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,29,"Over Time 1.5 /TS# /Job#200153933",610.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,30,"Over Time 1.5 /TS# /Job#200152443",580.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,31,"Over Time 1.5 /TS# /Job#200153935",290.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,32,"Over Time 2.0 /TS# /Job#200153933",200.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,33,"Reimbursement/Claim /TS# /Job#200153932",1044.56,0,1,3103-111, /Batch #NO0119011 /Timesheet #,62.67,,,,,,,
2,NO0119011,10,34,"Reimbursement/Claim /TS# /Job#200153933",1769.09,0,1,3103-111, /Batch #NO0119011 /Timesheet #,106.15,,,,,,,
2,NO0119011,10,35,"Reimbursement/Claim /TS# /Job#200153934",673.15,0,1,3103-111, /Batch #NO0119011 /Timesheet #,40.39,,,,,,,
2,NO0119011,10,36,"Reimbursement/Claim /TS# /Job#200146576",752.25,0,1,3103-111, /Batch #NO0119011 /Timesheet #,45.14,,,,,,,
2,NO0119011,10,37,"Reimbursement/Claim /TS# /Job#200146576",619.05,0,1,3103-111, /Batch #NO0119011 /Timesheet #,37.14,,,,,,,
2,NO0119011,10,38,"Reimbursement/Claim /TS# /Job#200153935",686.28,0,1,3103-111, /Batch #NO0119011 /Timesheet #,41.18,,,,,,,
2,NO0119011,10,39,"SOCSO /TS# /Job#200153932",58.65,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,40,"SOCSO /TS# /Job#200153933",69.05,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,41,"SOCSO /TS# /Job#200152443",56.85,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,42,"SOCSO /TS# /Job#200153934",69.05,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,43,"SOCSO /TS# /Job#200153935",63.85,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,44,"Variable Allowance /TS# /Job#200153933",430.50,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,45,"Variable Allowance /TS# /Job#200153934",462.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,10,46,"Variable Allowance /TS# /Job#200146576",556.50,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,10,1,20190331,33313.58,,,,,,,,,,,,
1,NO0119011,11,300032185,511945,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,29.51,2019,01,
2,NO0119011,11,1,"+Med Benefit Reimburse /TS# /Job#200147727",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,11,2,"+Med Benefit Reimburse /TS# /Job#200148669",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,11,3,"Admin Fee /TS# /Job#200147727",178.50,0,1,3103-111, /Batch #NO0119011 /Timesheet #,10.71,,,,,,,
2,NO0119011,11,4,"Admin Fee /TS# /Job#200148669",195.30,0,1,3103-111, /Batch #NO0119011 /Timesheet #,11.72,,,,,,,
2,NO0119011,11,5,"EIS /TS# /Job#200147727",5.90,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,11,6,"EIS /TS# /Job#200148669",6.50,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,11,7,"EPF /TS# /Job#200147727",388.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,11,8,"EPF /TS# /Job#200148669",424.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,11,9,"Normal /TS# /Job#200147727",2975.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,11,10,"Normal /TS# /Job#200148669",3255.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,11,11,"SOCSO /TS# /Job#200147727",51.65,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,11,12,"SOCSO /TS# /Job#200148669",56.85,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,11,1,20190331,7684.21,,,,,,,,,,,,
1,NO0119011,12,300001842,511946,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,60.09,2019,01,
2,NO0119011,12,1,"+Med Benefit Reimburse /TS# /Job#200146753",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,12,2,"Admin Fee /TS# /Job#200146753",849.14,0,1,3103-111, /Batch #NO0119011 /Timesheet #,50.95,,,,,,,
2,NO0119011,12,3,"EIS /TS# /Job#200146753",7.90,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,12,4,"EPF /TS# /Job#200146753",924.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,12,5,"Normal /TS# /Job#200146753",7677.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,12,6,"Reimbursement/Claim /TS# /Job#200146753",93.35,0,1,3103-111, /Batch #NO0119011 /Timesheet #,5.60,,,,,,,
2,NO0119011,12,7,"SOCSO /TS# /Job#200146753",69.05,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,12,1,20190331,9739.53,,,,,,,,,,,,
1,NO0119011,13,300001842,511947,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,42.26,2019,01,
2,NO0119011,13,1,"+Med Benefit Reimburse /TS# /Job#200146818",59.00,0,1,3102-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,13,2,"Admin Fee /TS# /Job#200146818",645.37,0,1,3102-111, /Batch #NO0119011 /Timesheet #,38.72,,,,,,,
2,NO0119011,13,3,"EIS /TS# /Job#200146818",7.90,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,13,4,"EPF /TS# /Job#200146818",708.00,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,13,5,"Normal /TS# /Job#200146818",5867.00,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,13,6,"SOCSO /TS# /Job#200146818",69.05,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,13,1,20190331,7398.58,,,,,,,,,,,,
1,NO0119011,14,300001842,511948,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,37.02,2019,01,
2,NO0119011,14,1,"+Med Benefit Reimburse /TS# /Job#200147404",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,14,2,"Admin Fee /TS# /Job#200147404",558.05,0,1,3103-111, /Batch #NO0119011 /Timesheet #,33.48,,,,,,,
2,NO0119011,14,3,"Auto Allowance /TS# /Job#200147404",200.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,14,4,"EIS /TS# /Job#200147404",7.90,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,14,5,"EPF /TS# /Job#200147404",500.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,14,6,"Normal /TS# /Job#200147404",3834.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,14,7,"Over Time 1.5 /TS# /Job#200147404",1263.08,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,14,8,"SOCSO /TS# /Job#200147404",69.05,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,14,1,20190331,6528.10,,,,,,,,,,,,
1,NO0119011,15,300001842,511949,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,26.99,2019,01,
2,NO0119011,15,1,"+Med Benefit Reimburse /TS# /Job#200147655",59.00,0,1,3102-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,15,2,"Admin Fee /TS# /Job#200147655",390.83,0,1,3102-111, /Batch #NO0119011 /Timesheet #,23.45,,,,,,,
2,NO0119011,15,3,"EIS /TS# /Job#200147655",7.10,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,15,4,"EPF /TS# /Job#200147655",463.00,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,15,5,"Normal /TS# /Job#200147655",3553.00,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,15,6,"SOCSO /TS# /Job#200147655",62.15,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,15,1,20190331,4562.07,,,,,,,,,,,,
1,NO0119011,16,300001842,511950,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,22.23,2019,01,
2,NO0119011,16,1,"+Med Benefit Reimburse /TS# /Job#200147734",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,16,2,"Admin Fee /TS# /Job#200147734",311.58,0,1,3103-111, /Batch #NO0119011 /Timesheet #,18.69,,,,,,,
2,NO0119011,16,3,"EIS /TS# /Job#200147734",5.70,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,16,4,"EPF /TS# /Job#200147734",364.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,16,5,"Normal /TS# /Job#200147734",2800.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,16,6,"Over Time 1.5 /TS# /Job#200147734",35.79,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,16,7,"SOCSO /TS# /Job#200147734",49.85,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,16,1,20190331,3648.15,,,,,,,,,,,,
1,NO0119011,17,300001842,511951,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,44.04,2019,01,
2,NO0119011,17,1,"+Med Benefit Reimburse /TS# /Job#200148103",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,17,2,"Admin Fee /TS# /Job#200148103",675.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,40.50,,,,,,,
2,NO0119011,17,3,"Auto Allowance /TS# /Job#200148103",150.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,17,4,"EIS /TS# /Job#200148103",7.90,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,17,5,"EPF /TS# /Job#200148103",1524.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,17,6,"KPI Incentive /TS# /Job#200148103",2600.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,17,7,"KPI Incentive /TS# /Job#200148103",3900.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,17,8,"Normal /TS# /Job#200148103",6000.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,17,9,"Phone allowance /TS# /Job#200148103",150.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,17,10,"SOCSO /TS# /Job#200148103",69.05,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,17,1,20190331,15178.99,,,,,,,,,,,,
1,NO0119011,18,300001842,511952,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,25.50,2019,01,
2,NO0119011,18,1,"+Med Benefit Reimburse /TS# /Job#200149971",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,18,2,"Admin Fee /TS# /Job#200149971",366.03,0,1,3103-111, /Batch #NO0119011 /Timesheet #,21.96,,,,,,,
2,NO0119011,18,3,"EIS /TS# /Job#200149971",6.70,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,18,4,"EPF /TS# /Job#200149971",435.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,18,5,"Normal /TS# /Job#200149971",3327.50,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,18,6,"SOCSO /TS# /Job#200149971",58.65,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,18,1,20190331,4278.38,,,,,,,,,,,,
1,NO0119011,19,300001842,511953,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,8.02,2019,01,
2,NO0119011,19,1,"+Med Benefit Reimburse /TS# /Job#200150356",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,19,2,"Admin Fee /TS# /Job#200150356",74.67,0,1,3103-111, /Batch #NO0119011 /Timesheet #,4.48,,,,,,,
2,NO0119011,19,3,"EIS /TS# /Job#200150356",1.30,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,19,4,"EPF /TS# /Job#200150356",89.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,19,5,"Normal /TS# /Job#200150356",714.52,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,19,6,"SOCSO /TS# /Job#200150356",11.35,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,19,7,"Unpaid Leave /TS# /Job#200150356",-35.73,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,19,1,20190331,922.13,,,,,,,,,,,,
1,NO0119011,20,300001842,511954,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,19.55,2019,01,
2,NO0119011,20,1,"+Med Benefit Reimburse /TS# /Job#200150489",59.00,0,1,3102-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,20,2,"Admin Fee /TS# /Job#200150489",266.75,0,1,3102-111, /Batch #NO0119011 /Timesheet #,16.01,,,,,,,
2,NO0119011,20,3,"EIS /TS# /Job#200150489",4.90,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,20,4,"EPF /TS# /Job#200150489",318.00,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,20,5,"Normal /TS# /Job#200150489",2425.00,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,20,6,"SOCSO /TS# /Job#200150489",42.85,0,2,3102-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,20,1,20190331,3136.05,,,,,,,,,,,,
1,NO0119011,21,300001842,511955,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,18.16,2019,01,
2,NO0119011,21,1,"+Med Benefit Reimburse /TS# /Job#200150365",59.00,0,1,3103-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
2,NO0119011,21,2,"Admin Fee /TS# /Job#200150365",243.65,0,1,3103-111, /Batch #NO0119011 /Timesheet #,14.62,,,,,,,
2,NO0119011,21,3,"EIS /TS# /Job#200150365",4.50,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,21,4,"EPF /TS# /Job#200150365",289.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,21,5,"Normal /TS# /Job#200150365",2215.00,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
2,NO0119011,21,6,"SOCSO /TS# /Job#200150365",39.35,0,2,3103-111, /Batch #NO0119011 /Timesheet #,0.00,,,,,,,
3,NO0119011,21,1,20190331,2868.66,,,,,,,,,,,,
1,NO0119011,22,300001842,511956,1,AP-MONTH=01,20190115,0,20190331,1,0,SST,1,21.91,2019,01,
2,NO0119011,22,1,"+Med Benefit Reimburse /TS# /Job#200151020",59.00,0,1,3102-111, /Batch #NO0119011 /Timesheet #,3.54,,,,,,,
