RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
1,WA0819053,5,300034451,516755,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,17.76,2019,08,
2,WA0819053,5,1,"+Med Benefit Reimburse /TS# /Job#200158403",75.00,0,1,3103-301, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,5,2,"Admin Fee /TS# /Job#200158403",220.94,0,1,3103-301, /Batch #WA0819053 /Timesheet #,13.26,,,,,,,
2,WA0819053,5,3,"EIS /TS# /Job#200158403",3.70,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,4,"EPF /TS# /Job#200158403",208.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,5,"Normal /TS# /Job#200158403",1600.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,6,"Over Time 1.5 /TS# /Job#200158403",28.85,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,7,"Over Time 2.0 /TS# /Job#200158403",61.52,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,8,"Perfect Attendance /TS# /Job#200158403",200.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,9,"SOCSO /TS# /Job#200158403",32.35,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,5,1,20190927,2448.12,,,,,,,,,,,,
1,WA0819053,6,300034382,516756,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,21.75,2019,08,
2,WA0819053,6,1,"+Med Benefit Reimburse /TS# /Job#200157477",75.00,0,1,3103-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,6,2,"Admin Fee /TS# /Job#200157477",287.54,0,1,3103-321, /Batch #WA0819053 /Timesheet #,17.25,,,,,,,
2,WA0819053,6,3,"EIS /TS# /Job#200157477",4.90,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,6,4,"EPF /TS# /Job#200157477",273.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,6,5,"Normal /TS# /Job#200157477",2100.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,6,6,"Over Time 1.5 /TS# /Job#200157477",37.85,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,6,7,"Perfect Attendance /TS# /Job#200157477",150.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,6,8,"Public Holiday 2.0 /TS# /Job#200157477",191.81,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,6,9,"SOCSO /TS# /Job#200157477",42.85,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,6,1,20190927,3184.70,,,,,,,,,,,,
1,WA0819053,7,300034270,516757,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,40.39,2019,08,
2,WA0819053,7,1,"+Med Benefit Reimburse /TS# /Job#200159303",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,7,2,"Admin Fee /TS# /Job#200159303",598.21,0,1,3102-321, /Batch #WA0819053 /Timesheet #,35.89,,,,,,,
2,WA0819053,7,3,"EIS /TS# /Job#200159303",4.50,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,4,"EPF /TS# /Job#200159303",260.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,5,"Normal /TS# /Job#200159303",2000.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,6,"Over Time 1.5 /TS# /Job#200159303",36.05,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,7,"Public Holiday 2.0 /TS# /Job#200159303",182.69,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,8,"SOCSO /TS# /Job#200159303",39.35,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,7,1,20190927,3236.19,,,,,,,,,,,,
1,WA0819053,8,300034270,516758,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,38.62,2019,08,
2,WA0819053,8,1,"+Med Benefit Reimburse /TS# /Job#200151034",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,8,2,"Admin Fee /TS# /Job#200151034",568.71,0,1,3102-321, /Batch #WA0819053 /Timesheet #,34.12,,,,,,,
2,WA0819053,8,3,"EIS /TS# /Job#200151034",4.50,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,4,"EPF /TS# /Job#200151034",234.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,5,"Normal /TS# /Job#200151034",1800.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,6,"Over Time 1.5 /TS# /Job#200151034",214.17,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,7,"Perfect Attendance /TS# /Job#200151034",100.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,8,"Public Holiday 2.0 /TS# /Job#200151034",147.14,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,9,"SOCSO /TS# /Job#200151034",39.35,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,8,1,20190927,3221.49,,,,,,,,,,,,
1,WA0819053,9,300034270,516759,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,41.62,2019,08,
2,WA0819053,9,1,"+Med Benefit Reimburse /TS# /Job#200157056",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,9,2,"Admin Fee /TS# /Job#200157056",618.64,0,1,3102-321, /Batch #WA0819053 /Timesheet #,37.12,,,,,,,
2,WA0819053,9,3,"EIS /TS# /Job#200157056",4.90,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,4,"EPF /TS# /Job#200157056",260.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,5,"Normal /TS# /Job#200157056",2000.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,6,"Over Time 1.5 /TS# /Job#200157056",86.52,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,7,"Perfect Attendance /TS# /Job#200157056",150.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,8,"Public Holiday 2.0 /TS# /Job#200157056",192.30,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,9,"SOCSO /TS# /Job#200157056",42.85,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,9,1,20190927,3471.83,,,,,,,,,,,,
1,RU0819022,10,300032323,516760,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,404.64,2019,08,
2,RU0819022,10,1,"Normal /TS# /Job#200155196",6744.00,0,1,3102-301, /Batch #RU0819022 /Timesheet #,404.64,,,,,,,
3,RU0819022,10,1,20190927,7148.64,,,,,,,,,,,,
1,WA0819047,11,300033647,516761,1,AP-MONTH=08,20190828,0,20190911,1,0,SST,1,39.87,2019,08,
2,WA0819047,11,1,"+Med Benefit Reimburse /TS# /Job#200157287",75.00,0,1,3102-321, /Batch #WA0819047 /Timesheet #,4.50,,,,,,,
2,WA0819047,11,2,"Admin Fee /TS# /Job#200157287",589.55,0,1,3102-321, /Batch #WA0819047 /Timesheet #,35.37,,,,,,,
2,WA0819047,11,3,"EIS /TS# /Job#200157287",4.90,0,2,3102-321, /Batch #WA0819047 /Timesheet #,0.00,,,,,,,
2,WA0819047,11,4,"EPF /TS# /Job#200157287",325.00,0,2,3102-321, /Batch #WA0819047 /Timesheet #,0.00,,,,,,,
2,WA0819047,11,5,"Normal /TS# /Job#200157287",2500.00,0,2,3102-321, /Batch #WA0819047 /Timesheet #,0.00,,,,,,,
2,WA0819047,11,6,"SOCSO /TS# /Job#200157287",42.85,0,2,3102-321, /Batch #WA0819047 /Timesheet #,0.00,,,,,,,
3,WA0819047,11,1,20190911,3577.17,,,,,,,,,,,,
1,WA0819053,12,300034270,516762,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,38.40,2019,08,
2,WA0819053,12,1,"+Med Benefit Reimburse /TS# /Job#200151050",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,12,2,"Admin Fee /TS# /Job#200151050",565.02,0,1,3102-321, /Batch #WA0819053 /Timesheet #,33.90,,,,,,,
2,WA0819053,12,3,"EIS /TS# /Job#200151050",4.70,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,4,"EPF /TS# /Job#200151050",229.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,5,"No Pay Leave for Aug /TS# /Job#200151050",-58.06,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,6,"Normal /TS# /Job#200151050",1800.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,7,"Over Time 1.5 /TS# /Job#200151050",233.64,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,8,"Perfect Attendance /TS# /Job#200151050",200.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,9,"Public Holiday 2.0 /TS# /Job#200151050",138.48,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,10,"SOCSO /TS# /Job#200151050",41.15,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,12,1,20190927,3267.33,,,,,,,,,,,,
1,WA0819053,13,300034270,516763,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,41.83,2019,08,
2,WA0819053,13,1,"+Med Benefit Reimburse /TS# /Job#200155849",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,13,2,"Admin Fee /TS# /Job#200155849",622.10,0,1,3102-321, /Batch #WA0819053 /Timesheet #,37.33,,,,,,,
2,WA0819053,13,3,"EIS /TS# /Job#200155849",4.90,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,13,4,"EPF /TS# /Job#200155849",260.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,13,5,"Normal /TS# /Job#200155849",2000.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,13,6,"Over Time 1.5 /TS# /Job#200155849",72.10,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,13,7,"Perfect Attendance /TS# /Job#200155849",200.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,13,8,"Public Holiday 2.0 /TS# /Job#200155849",182.69,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,13,9,"SOCSO /TS# /Job#200155849",42.85,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,13,1,20190927,3501.47,,,,,,,,,,,,
1,WA0819053,14,300034387,516764,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,42.35,2019,08,
2,WA0819053,14,1,"+Med Benefit Reimburse /TS# /Job#200156773",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,14,2,"Admin Fee /TS# /Job#200156773",630.88,0,1,3102-321, /Batch #WA0819053 /Timesheet #,37.85,,,,,,,
2,WA0819053,14,3,"EIS /TS# /Job#200156773",4.90,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,14,4,"EPF /TS# /Job#200156773",253.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,14,5,"No Pay Leave for Aug /TS# /Job#200156773",-64.52,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,14,6,"Normal /TS# /Job#200156773",2000.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,14,7,"Over Time 1.5 /TS# /Job#200156773",396.55,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,14,8,"Perfect Attendance /TS# /Job#200156773",150.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,14,9,"SOCSO /TS# /Job#200156773",42.85,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,14,1,20190927,3531.01,,,,,,,,,,,,
1,WA0819053,15,300034327,516765,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,7.36,2019,08,
2,WA0819053,15,1,"+Med Benefit Reimburse /TS# /Job#200160114",75.00,0,1,3103-301, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,15,2,"Admin Fee /TS# /Job#200160114",47.72,0,1,3103-301, /Batch #WA0819053 /Timesheet #,2.86,,,,,,,
2,WA0819053,15,3,"EIS /TS# /Job#200160114",0.70,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,15,4,"EPF /TS# /Job#200160114",47.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,15,5,"Normal /TS# /Job#200160114",348.39,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,15,6,"SOCSO /TS# /Job#200160114",6.15,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,15,1,20190927,532.32,,,,,,,,,,,,
1,WA0819053,16,300034327,516766,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,19.01,2019,08,
2,WA0819053,16,1,"+Med Benefit Reimburse /TS# /Job#200156091",65.00,0,1,3103-301, /Batch #WA0819053 /Timesheet #,3.90,,,,,,,
2,WA0819053,16,2,"Admin Fee /TS# /Job#200156091",251.84,0,1,3103-301, /Batch #WA0819053 /Timesheet #,15.11,,,,,,,
2,WA0819053,16,3,"EIS /TS# /Job#200156091",4.30,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,16,4,"EPF /TS# /Job#200156091",234.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,16,5,"Normal /TS# /Job#200156091",1800.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,16,6,"Over Time 3.0 /TS# /Job#200156091",38.94,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,16,7,"Perfect Attendance /TS# /Job#200156091",200.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,16,8,"Public Holiday 2.0 /TS# /Job#200156091",138.48,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,16,9,"SOCSO /TS# /Job#200156091",37.65,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,16,1,20190927,2789.22,,,,,,,,,,,,
1,WA0819053,17,300034241,516767,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,9.44,2019,08,
2,WA0819053,17,1,"+Med Benefit Reimburse /TS# /Job#200149978",65.00,0,1,3103-321, /Batch #WA0819053 /Timesheet #,3.90,,,,,,,
2,WA0819053,17,2,"Admin Fee /TS# /Job#200149978",92.34,0,1,3103-321, /Batch #WA0819053 /Timesheet #,5.54,,,,,,,
2,WA0819053,17,3,"EIS /TS# /Job#200149978",1.50,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,17,4,"EPF /TS# /Job#200149978",76.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,17,5,"Normal /TS# /Job#200149978",567.74,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,17,6,"Perfect Attendance /TS# /Job#200149978",200.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,17,7,"SOCSO /TS# /Job#200149978",13.15,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,17,1,20190927,1025.17,,,,,,,,,,,,
1,WA0819053,18,300034241,516768,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,13.04,2019,08,
2,WA0819053,18,1,"Admin Fee /TS# /Job#200159525",217.34,0,1,3103-321, /Batch #WA0819053 /Timesheet #,13.04,,,,,,,
2,WA0819053,18,2,"EIS /TS# /Job#200159525",3.80,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,18,3,"EPF /TS# /Job#200159525",221.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,18,4,"Normal /TS# /Job#200159525",1700.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,18,5,"Over Time 1.5 /TS# /Job#200159525",138.48,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,18,6,"Over Time 2.0 /TS# /Job#200159525",76.90,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,18,7,"SOCSO /TS# /Job#200159525",33.20,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,18,1,20190927,2403.76,,,,,,,,,,,,
1,WA0819053,19,300034399,516769,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,28.60,2019,08,
2,WA0819053,19,1,"+Med Benefit Reimburse /TS# /Job#200159780",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,19,2,"Admin Fee /TS# /Job#200159780",401.60,0,1,3102-321, /Batch #WA0819053 /Timesheet #,24.10,,,,,,,
2,WA0819053,19,3,"EIS /TS# /Job#200159780",3.30,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,19,4,"EPF /TS# /Job#200159780",154.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,19,5,"Normal /TS# /Job#200159780",1161.29,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,19,6,"Over Time 1.5 /TS# /Job#200159780",214.17,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,19,7,"Over Time 2.0 /TS# /Job#200159780",259.65,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,19,8,"SOCSO /TS# /Job#200159780",28.85,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,19,1,20190927,2326.46,,,,,,,,,,,,
1,WA0819053,20,300034391,516770,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,17.52,2019,08,
2,WA0819053,20,1,"+Med Benefit Reimburse /TS# /Job#200157093",65.00,0,1,3103-301, /Batch #WA0819053 /Timesheet #,3.90,,,,,,,
2,WA0819053,20,2,"Admin Fee /TS# /Job#200157093",227.05,0,1,3103-301, /Batch #WA0819053 /Timesheet #,13.62,,,,,,,
2,WA0819053,20,3,"EIS /TS# /Job#200157093",3.90,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,20,4,"EPF /TS# /Job#200157093",221.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,20,5,"Normal /TS# /Job#200157093",1700.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,20,6,"Over Time 1.5 /TS# /Job#200157093",46.44,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,20,7,"Perfect Attendance /TS# /Job#200157093",200.00,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,20,8,"SOCSO /TS# /Job#200157093",34.15,0,2,3103-301, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,20,1,20190927,2515.06,,,,,,,,,,,,
1,WA0819053,21,300034522,516771,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,40.59,2019,08,
