RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,NO0720022,6,2,"Admin Fee /TS# /Job#200164385",239.45,0,1,3102-324, /Batch #NO0720022 /Timesheet #,14.37,,,,,,,
2,NO0720022,6,3,"EIS /TS# /Job#200164385",2.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,6,4,"EPF /TS# /Job#200164385",175.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,6,5,"Normal /TS# /Job#200164385",1330.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,6,6,"SOCSO /TS# /Job#200164385",23.65,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,6,1,20200911,1854.07,,,,,,,,,,,,
1,NO0720022,7,300034285,524407,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,28.62,2020,07,
2,NO0720022,7,1,"+Med Benefit Reimburse /TS# /Job#200160242",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,7,2,"Admin Fee /TS# /Job#200160242",412.03,0,1,3102-324, /Batch #NO0720022 /Timesheet #,24.72,,,,,,,
2,NO0720022,7,3,"EIS /TS# /Job#200160242",4.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,7,4,"EPF /TS# /Job#200160242",305.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,7,5,"Normal /TS# /Job#200160242",2331.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,7,6,"SOCSO /TS# /Job#200160242",41.15,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,7,1,20200911,3187.50,,,,,,,,,,,,
1,NO0720022,8,300034284,524408,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,36.15,2020,07,
2,NO0720022,8,1,"+Med Benefit Reimburse /TS# /Job#200163558",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,8,2,"Admin Fee /TS# /Job#200163558",537.44,0,1,3102-324, /Batch #NO0720022 /Timesheet #,32.25,,,,,,,
2,NO0720022,8,3,"EIS /TS# /Job#200163558",5.10,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,8,4,"EPF /TS# /Job#200163558",331.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,8,5,"Normal /TS# /Job#200163558",2540.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,8,6,"SOCSO /TS# /Job#200163558",44.65,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,8,1,20200911,3559.34,,,,,,,,,,,,
1,NO0720022,9,300034279,524409,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,31.03,2020,07,
2,NO0720022,9,1,"+Med Benefit Reimburse /TS# /Job#200163712",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,9,2,"Admin Fee /TS# /Job#200163712",452.15,0,1,3102-324, /Batch #NO0720022 /Timesheet #,27.13,,,,,,,
2,NO0720022,9,3,"EIS /TS# /Job#200163712",4.30,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,9,4,"EPF /TS# /Job#200163712",279.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,9,5,"Normal /TS# /Job#200163712",2126.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,9,6,"SOCSO /TS# /Job#200163712",37.65,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,9,1,20200911,2995.13,,,,,,,,,,,,
1,NO0720022,10,300034286,524410,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,18.15,2020,07,
2,NO0720022,10,1,"+Med Benefit Reimburse /TS# /Job#200164394",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,10,2,"Admin Fee /TS# /Job#200164394",237.50,0,1,3102-324, /Batch #NO0720022 /Timesheet #,14.25,,,,,,,
2,NO0720022,10,3,"EIS /TS# /Job#200164394",2.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,10,4,"EPF /TS# /Job#200164394",172.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,10,5,"Normal /TS# /Job#200164394",1320.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,10,6,"SOCSO /TS# /Job#200164394",23.65,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,10,1,20200911,1839.00,,,,,,,,,,,,
1,NO0720022,11,300034285,524411,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,34.20,2020,07,
2,NO0720022,11,1,"+Med Benefit Reimburse /TS# /Job#200164034",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,11,2,"Admin Fee /TS# /Job#200164034",505.08,0,1,3102-324, /Batch #NO0720022 /Timesheet #,30.30,,,,,,,
2,NO0720022,11,3,"EIS /TS# /Job#200164034",5.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,11,4,"EPF /TS# /Job#200164034",375.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,11,5,"Normal /TS# /Job#200164034",2871.64,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,11,6,"SOCSO /TS# /Job#200164034",49.85,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,11,1,20200911,3906.47,,,,,,,,,,,,
1,NO0720022,12,300034283,524412,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,24.01,2020,07,
2,NO0720022,12,1,"+Med Benefit Reimburse /TS# /Job#200164300",75.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,4.50,,,,,,,
2,NO0720022,12,2,"Admin Fee /TS# /Job#200164300",325.21,0,1,3102-324, /Batch #NO0720022 /Timesheet #,19.51,,,,,,,
2,NO0720022,12,3,"EIS /TS# /Job#200164300",3.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,12,4,"EPF /TS# /Job#200164300",237.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,12,5,"Normal /TS# /Job#200164300",1820.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,12,6,"SOCSO /TS# /Job#200164300",32.35,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,12,1,20200911,2517.27,,,,,,,,,,,,
1,NO0720022,13,300034275,524413,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,40.49,2020,07,
2,NO0720022,13,1,"+Med Benefit Reimburse /TS# /Job#200163546",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,13,2,"Admin Fee /TS# /Job#200163546",609.76,0,1,3102-324, /Batch #NO0720022 /Timesheet #,36.59,,,,,,,
2,NO0720022,13,3,"EIS /TS# /Job#200163546",5.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,13,4,"EPF /TS# /Job#200163546",377.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,13,5,"Normal /TS# /Job#200163546",2890.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,13,6,"SOCSO /TS# /Job#200163546",49.85,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,13,1,20200911,4037.80,,,,,,,,,,,,
1,NO0720022,14,300034275,524414,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,34.13,2020,07,
2,NO0720022,14,1,"+Med Benefit Reimburse /TS# /Job#200163464",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,14,2,"Admin Fee /TS# /Job#200163464",503.78,0,1,3102-324, /Batch #NO0720022 /Timesheet #,30.23,,,,,,,
2,NO0720022,14,3,"EIS /TS# /Job#200163464",5.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,14,4,"EPF /TS# /Job#200163464",375.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,14,5,"Normal /TS# /Job#200163464",2863.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,14,6,"SOCSO /TS# /Job#200163464",49.85,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,14,1,20200911,3896.46,,,,,,,,,,,,
1,NO0720022,15,300034282,524415,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,17.25,2020,07,
2,NO0720022,15,1,"+Med Benefit Reimburse /TS# /Job#200164082",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,15,2,"Admin Fee /TS# /Job#200164082",222.50,0,1,3102-324, /Batch #NO0720022 /Timesheet #,13.35,,,,,,,
2,NO0720022,15,3,"EIS /TS# /Job#200164082",2.50,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,15,4,"EPF /TS# /Job#200164082",162.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,15,5,"Normal /TS# /Job#200164082",1232.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,15,6,"SOCSO /TS# /Job#200164082",21.85,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,15,1,20200911,1723.10,,,,,,,,,,,,
1,NO0720022,16,300034282,524416,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,18.12,2020,07,
2,NO0720022,16,1,"+Med Benefit Reimburse /TS# /Job#200164086",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,16,2,"Admin Fee /TS# /Job#200164086",237.05,0,1,3102-324, /Batch #NO0720022 /Timesheet #,14.22,,,,,,,
2,NO0720022,16,3,"EIS /TS# /Job#200164086",2.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,16,4,"EPF /TS# /Job#200164086",172.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,16,5,"Normal /TS# /Job#200164086",1317.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,16,6,"SOCSO /TS# /Job#200164086",23.65,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,16,1,20200911,1835.52,,,,,,,,,,,,
1,NO0720022,17,300034284,524417,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,37.39,2020,07,
2,NO0720022,17,1,"+Med Benefit Reimburse /TS# /Job#200163561",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,17,2,"Admin Fee /TS# /Job#200163561",558.12,0,1,3102-324, /Batch #NO0720022 /Timesheet #,33.49,,,,,,,
2,NO0720022,17,3,"EIS /TS# /Job#200163561",5.30,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,17,4,"EPF /TS# /Job#200163561",344.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,17,5,"Normal /TS# /Job#200163561",2640.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,17,6,"SOCSO /TS# /Job#200163561",46.35,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,17,1,20200911,3696.16,,,,,,,,,,,,
1,NO0720022,18,300034283,524418,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,16.89,2020,07,
2,NO0720022,18,1,"+Med Benefit Reimburse /TS# /Job#200164719",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,18,2,"Admin Fee /TS# /Job#200164719",216.52,0,1,3102-324, /Batch #NO0720022 /Timesheet #,12.99,,,,,,,
2,NO0720022,18,3,"EIS /TS# /Job#200164719",2.30,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,18,4,"EPF /TS# /Job#200164719",156.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,18,5,"Normal /TS# /Job#200164719",1200.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,18,6,"SOCSO /TS# /Job#200164719",20.15,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,18,1,20200911,1676.86,,,,,,,,,,,,
1,NO0720022,19,300034283,524419,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,39.51,2020,07,
2,NO0720022,19,1,"+Med Benefit Reimburse /TS# /Job#200163606",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,19,2,"Admin Fee /TS# /Job#200163606",593.56,0,1,3102-324, /Batch #NO0720022 /Timesheet #,35.61,,,,,,,
2,NO0720022,19,3,"EIS /TS# /Job#200163606",5.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,19,4,"EPF /TS# /Job#200163606",367.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,19,5,"Normal /TS# /Job#200163606",2810.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,19,6,"SOCSO /TS# /Job#200163606",49.85,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,19,1,20200911,3930.62,,,,,,,,,,,,
1,NO0720022,20,300034284,524420,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,29.02,2020,07,
2,NO0720022,20,1,"+Med Benefit Reimburse /TS# /Job#200163467",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,20,2,"Admin Fee /TS# /Job#200163467",418.63,0,1,3102-324, /Batch #NO0720022 /Timesheet #,25.12,,,,,,,
2,NO0720022,20,3,"EIS /TS# /Job#200163467",4.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,20,4,"EPF /TS# /Job#200163467",310.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,20,5,"Normal /TS# /Job#200163467",2370.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,20,6,"SOCSO /TS# /Job#200163467",41.15,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,20,1,20200911,3238.50,,,,,,,,,,,,
1,NO0720022,21,300034283,524421,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,24.01,2020,07,
2,NO0720022,21,1,"+Med Benefit Reimburse /TS# /Job#200164613",75.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,4.50,,,,,,,
2,NO0720022,21,2,"Admin Fee /TS# /Job#200164613",325.21,0,1,3102-324, /Batch #NO0720022 /Timesheet #,19.51,,,,,,,
2,NO0720022,21,3,"EIS /TS# /Job#200164613",3.70,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,21,4,"EPF /TS# /Job#200164613",237.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,21,5,"Normal /TS# /Job#200164613",1820.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,21,6,"SOCSO /TS# /Job#200164613",32.35,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,21,1,20200911,2517.27,,,,,,,,,,,,
1,NO0720022,22,300034283,524422,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,20.34,2020,07,
2,NO0720022,22,1,"+Med Benefit Reimburse /TS# /Job#200164725",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,22,2,"Admin Fee /TS# /Job#200164725",273.94,0,1,3102-324, /Batch #NO0720022 /Timesheet #,16.44,,,,,,,
2,NO0720022,22,3,"EIS /TS# /Job#200164725",3.10,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,22,4,"EPF /TS# /Job#200164725",201.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,22,5,"Normal /TS# /Job#200164725",1530.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,22,6,"SOCSO /TS# /Job#200164725",27.15,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,22,1,20200911,2120.53,,,,,,,,,,,,
1,NO0720022,23,300034279,524423,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,18.48,2020,07,
2,NO0720022,23,1,"+Med Benefit Reimburse /TS# /Job#200163215",65.00,0,1,3103-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,23,2,"Admin Fee /TS# /Job#200163215",243.02,0,1,3103-324, /Batch #NO0720022 /Timesheet #,14.58,,,,,,,
2,NO0720022,23,3,"EPF /TS# /Job#200163215",60.00,0,2,3103-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,23,4,"Normal /TS# /Job#200163215",1477.00,0,2,3103-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,23,5,"SOCSO /TS# /Job#200163215",18.10,0,2,3103-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,23,1,20200911,1881.60,,,,,,,,,,,,
1,NO0720022,24,300034283,524424,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,50.23,2020,07,
2,NO0720022,24,1,"+Med Benefit Reimburse /TS# /Job#200164717",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,24,2,"Admin Fee /TS# /Job#200164717",772.23,0,1,3102-324, /Batch #NO0720022 /Timesheet #,46.33,,,,,,,
2,NO0720022,24,3,"EIS /TS# /Job#200164717",7.30,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,24,4,"EPF /TS# /Job#200164717",479.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,24,5,"Normal /TS# /Job#200164717",3675.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,24,6,"SOCSO /TS# /Job#200164717",63.85,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,24,1,20200911,5112.61,,,,,,,,,,,,
1,NO0720022,25,300034277,524425,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,16.33,2020,07,
2,NO0720022,25,1,"+Med Benefit Reimburse /TS# /Job#200161264",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,25,2,"Admin Fee /TS# /Job#200161264",207.24,0,1,3102-324, /Batch #NO0720022 /Timesheet #,12.43,,,,,,,
2,NO0720022,25,3,"EPF /TS# /Job#200161264",51.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,25,4,"Normal /TS# /Job#200161264",1250.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,25,5,"SOCSO /TS# /Job#200161264",15.60,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
3,NO0720022,25,1,20200911,1605.17,,,,,,,,,,,,
1,NO0720022,26,300034284,524426,1,AP-MONTH=07,20200728,0,20200911,1,0,SST,1,41.73,2020,07,
2,NO0720022,26,1,"+Med Benefit Reimburse /TS# /Job#200164602",65.00,0,1,3102-324, /Batch #NO0720022 /Timesheet #,3.90,,,,,,,
2,NO0720022,26,2,"Admin Fee /TS# /Job#200164602",630.46,0,1,3102-324, /Batch #NO0720022 /Timesheet #,37.83,,,,,,,
2,NO0720022,26,3,"EIS /TS# /Job#200164602",5.90,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,26,4,"EPF /TS# /Job#200164602",390.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
2,NO0720022,26,5,"Normal /TS# /Job#200164602",2990.00,0,2,3102-324, /Batch #NO0720022 /Timesheet #,0.00,,,,,,,
