RECTYPE,BATCHID,BTCHENTRY,SRCELEDGER,SRCETYPE,DATEENTRY,JRNLDESC,FSCSYR,FSCSPERD
RECTYPE,BATCHNBR,JOURNALID,TRANSNBR,ACCTID,TRANSAMT,TRANSREF,TRANSDATE,SRCELDGR,SRCETYPE,COMMENT,TRANSDESC
2,BA0619003,5,3,4103-231,818.16,/TS# /Job#200148069,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,5,4,2201,-818.16,/TS# /Job#200148069,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,5,5,4103-231,76.71,/TS# /Job#200148069,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,BA0619003,5,6,2201,-76.71,/TS# /Job#200148069,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,BA0619003,5,7,4613-231,2550,/TS# /Job#200148069,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Bonus","Bonus"
2,BA0619003,5,8,2201,-2550,/TS# /Job#200148069,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Bonus","Bonus"
2,BA0619003,5,9,4113-231,260.87,/TS# /Job#200148069,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,5,10,2201,-260.87,/TS# /Job#200148069,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
1,BA0619003,6,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,6,1,4103-231,1391,/TS# /Job#200157847,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,6,2,2201,-1391,/TS# /Job#200157847,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,BA0619003,7,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,7,1,4103-231,3210,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,7,2,2201,-3210,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,7,3,4103-231,291.84,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,7,4,2201,-291.84,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,7,5,4103-231,145.92,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "RD 2.0","RD 2.0"
2,BA0619003,7,6,2201,-145.92,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "RD 2.0","RD 2.0"
2,BA0619003,7,7,4103-231,218.88,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,BA0619003,7,8,2201,-218.88,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,BA0619003,7,9,4103-231,383.04,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,BA0619003,7,10,2201,-383.04,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,BA0619003,7,11,4113-231,286.96,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,7,12,2201,-286.96,/TS# /Job#200153873,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
1,BA0619003,8,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,8,1,4102-231,3495,/TS# /Job#200152574,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,8,2,2201,-3495,/TS# /Job#200152574,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,8,3,4102-231,953.28,/TS# /Job#200152574,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,8,4,2201,-953.28,/TS# /Job#200152574,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
1,BA0619003,9,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,9,1,4102-231,272.72,/TS# /Job#200147406,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,9,2,2201,-272.72,/TS# /Job#200147406,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,9,3,4102-231,51.14,/TS# /Job#200147406,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,BA0619003,9,4,2201,-51.14,/TS# /Job#200147406,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,BA0619003,9,5,4112-231,139.13,/TS# /Job#200147406,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,BA0619003,9,6,2201,-139.13,/TS# /Job#200147406,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,BA0619003,9,7,4102-231,-900.63,/TS# /Job#200147406,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Pay Adjustment","Pay Adjustment"
2,BA0619003,9,8,2201,900.63,/TS# /Job#200147406,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Pay Adjustment","Pay Adjustment"
1,BA0619003,10,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,10,1,4102-231,3210,/TS# /Job#200157848,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,10,2,2201,-3210,/TS# /Job#200157848,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,BA0619003,11,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,11,1,4102-231,3000,/TS# /Job#200150989,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,11,2,2201,-3000,/TS# /Job#200150989,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,11,3,4102-231,545.44,/TS# /Job#200150989,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,11,4,2201,-545.44,/TS# /Job#200150989,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,11,5,4102-231,102.28,/TS# /Job#200150989,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,BA0619003,11,6,2201,-102.28,/TS# /Job#200150989,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
1,BA0619003,12,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,12,1,4102-231,3477.5,/TS# /Job#200156182,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,12,2,2201,-3477.5,/TS# /Job#200156182,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,12,3,4102-231,948.48,/TS# /Job#200156182,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,12,4,2201,-948.48,/TS# /Job#200156182,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,12,5,4102-231,316.16,/TS# /Job#200156182,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "RD 2.0","RD 2.0"
2,BA0619003,12,6,2201,-316.16,/TS# /Job#200156182,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "RD 2.0","RD 2.0"
2,BA0619003,12,7,4112-231,247.83,/TS# /Job#200156182,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,12,8,2201,-247.83,/TS# /Job#200156182,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
1,BA0619003,13,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,13,1,4102-231,3103,/TS# /Job#200148298,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,13,2,2201,-3103,/TS# /Job#200148298,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,13,3,4102-231,846.24,/TS# /Job#200148298,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,13,4,2201,-846.24,/TS# /Job#200148298,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,13,5,4102-231,79.35,/TS# /Job#200148298,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,BA0619003,13,6,2201,-79.35,/TS# /Job#200148298,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,BA0619003,13,7,4112-231,191.3,/TS# /Job#200148298,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,BA0619003,13,8,2201,-191.3,/TS# /Job#200148298,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
1,BA0619003,14,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,14,1,4102-231,3000,/TS# /Job#200148511,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,14,2,2201,-3000,/TS# /Job#200148511,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,14,3,4102-231,818.16,/TS# /Job#200148511,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,14,4,2201,-818.16,/TS# /Job#200148511,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,14,5,4112-231,273.91,/TS# /Job#200148511,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,14,6,2201,-273.91,/TS# /Job#200148511,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,14,7,4102-231,100,/TS# /Job#200148511,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Pay Adjustment","Pay Adjustment"
2,BA0619003,14,8,2201,-100,/TS# /Job#200148511,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Pay Adjustment","Pay Adjustment"
1,BA0619003,15,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,15,1,4102-231,3550,/TS# /Job#200153872,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,15,2,2201,-3550,/TS# /Job#200153872,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,15,3,4102-231,968.16,/TS# /Job#200153872,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,15,4,2201,-968.16,/TS# /Job#200153872,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,15,5,4112-231,260.87,/TS# /Job#200153872,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,15,6,2201,-260.87,/TS# /Job#200153872,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
1,BA0619003,16,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,16,1,4102-231,4000,/TS# /Job#200153995,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,16,2,2201,-4000,/TS# /Job#200153995,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,16,3,4102-231,727.2,/TS# /Job#200153995,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,16,4,2201,-727.2,/TS# /Job#200153995,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,16,5,4102-231,-387.09,/TS# /Job#200153995,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
2,BA0619003,16,6,2201, 387.09,/TS# /Job#200153995,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
1,BA0619003,17,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,17,1,4102-231,3500,/TS# /Job#200154076,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,17,2,2201,-3500,/TS# /Job#200154076,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,17,3,4112-231,195.65,/TS# /Job#200154076,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,17,4,2201,-195.65,/TS# /Job#200154076,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,17,5,4102-231,-451.6,/TS# /Job#200154076,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
2,BA0619003,17,6,2201, 451.6,/TS# /Job#200154076,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
1,BA0619003,18,GL,JE,20190617,Cost of Sales - Pays,2019,6
2,BA0619003,18,1,4102-231,3864,/TS# /Job#200157220,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,18,2,2201,-3864,/TS# /Job#200157220,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,BA0619003,18,3,4102-231,1053.84,/TS# /Job#200157220,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,18,4,2201,-1053.84,/TS# /Job#200157220,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,BA0619003,18,5,4112-231,286.96,/TS# /Job#200157220,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,BA0619003,18,6,2201,-286.96,/TS# /Job#200157220,20190617,GL,JE,/Batch #BA0619003 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
