RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,NO0819022,6,1,"+Med Benefit Reimburse /TS# /Job#200156451",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,6,2,"Admin Fee /TS# /Job#200156451",342.59,0,1,3102-324, /Batch #NO0819022 /Timesheet #,20.56,,,,,,,
2,NO0819022,6,3,"EIS /TS# /Job#200156451",3.10,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,6,4,"EPF /TS# /Job#200156451",208.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,6,5,"Normal /TS# /Job#200156451",1600.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,6,6,"SOCSO /TS# /Job#200156451",27.15,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,6,1,20191012,2270.30,,,,,,,,,,,,
1,NO0819022,7,300034288,516907,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,24.46,2019,08,
2,NO0819022,7,1,"+Med Benefit Reimburse /TS# /Job#200155527",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,7,2,"Admin Fee /TS# /Job#200155527",342.59,0,1,3102-324, /Batch #NO0819022 /Timesheet #,20.56,,,,,,,
2,NO0819022,7,3,"EIS /TS# /Job#200155527",3.10,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,7,4,"EPF /TS# /Job#200155527",208.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,7,5,"Normal /TS# /Job#200155527",1600.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,7,6,"SOCSO /TS# /Job#200155527",27.15,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,7,1,20191012,2270.30,,,,,,,,,,,,
1,NO0819022,8,300034284,516908,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,31.90,2019,08,
2,NO0819022,8,1,"+Med Benefit Reimburse /TS# /Job#200158227",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,8,2,"Admin Fee /TS# /Job#200158227",466.73,0,1,3102-324, /Batch #NO0819022 /Timesheet #,28.00,,,,,,,
2,NO0819022,8,3,"EIS /TS# /Job#200158227",4.30,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,8,4,"EPF /TS# /Job#200158227",286.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,8,5,"Normal /TS# /Job#200158227",2200.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,8,6,"SOCSO /TS# /Job#200158227",37.65,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,8,1,20191012,3091.58,,,,,,,,,,,,
1,NO0819022,9,300034275,516909,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,33.79,2019,08,
2,NO0819022,9,1,"+Med Benefit Reimburse /TS# /Job#200155892",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,9,2,"Admin Fee /TS# /Job#200155892",498.21,0,1,3102-324, /Batch #NO0819022 /Timesheet #,29.89,,,,,,,
2,NO0819022,9,3,"EIS /TS# /Job#200155892",4.70,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,9,4,"EPF /TS# /Job#200155892",307.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,9,5,"Normal /TS# /Job#200155892",2350.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,9,6,"SOCSO /TS# /Job#200155892",41.15,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,9,1,20191012,3299.85,,,,,,,,,,,,
1,NO0819022,10,300034284,516910,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,61.57,2019,08,
2,NO0819022,10,1,"+Med Benefit Reimburse /TS# /Job#200158415",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,10,2,"Admin Fee /TS# /Job#200158415",961.19,0,1,3102-324, /Batch #NO0819022 /Timesheet #,57.67,,,,,,,
2,NO0819022,10,3,"EIS /TS# /Job#200158415",7.90,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,10,4,"EPF /TS# /Job#200158415",598.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,10,5,"Normal /TS# /Job#200158415",4600.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,10,6,"SOCSO /TS# /Job#200158415",69.05,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,10,1,20191012,6362.71,,,,,,,,,,,,
1,NO0819022,11,300034283,516911,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,25.05,2019,08,
2,NO0819022,11,1,"+Med Benefit Reimburse /TS# /Job#200157674",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,11,2,"Admin Fee /TS# /Job#200157674",352.50,0,1,3102-324, /Batch #NO0819022 /Timesheet #,21.15,,,,,,,
2,NO0819022,11,3,"EIS /TS# /Job#200157674",3.30,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,11,4,"EPF /TS# /Job#200157674",216.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,11,5,"No Pay Leave for Jul /TS# /Job#200157674",-54.84,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,11,6,"Normal /TS# /Job#200157674",1700.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,11,7,"SOCSO /TS# /Job#200157674",28.85,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,11,1,20191012,2335.86,,,,,,,,,,,,
1,NO0819022,12,300034286,516912,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,39.87,2019,08,
2,NO0819022,12,1,"+Med Benefit Reimburse /TS# /Job#200158089",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,12,2,"Admin Fee /TS# /Job#200158089",599.50,0,1,3102-324, /Batch #NO0819022 /Timesheet #,35.97,,,,,,,
2,NO0819022,12,3,"EIS /TS# /Job#200158089",5.70,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,12,4,"EPF /TS# /Job#200158089",370.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,12,5,"Normal /TS# /Job#200158089",2840.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,12,6,"SOCSO /TS# /Job#200158089",49.85,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,12,1,20191012,3969.92,,,,,,,,,,,,
1,NO0819022,13,300034284,516913,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,30.59,2019,08,
2,NO0819022,13,1,"+Med Benefit Reimburse /TS# /Job#200158229",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,13,2,"Admin Fee /TS# /Job#200158229",444.87,0,1,3102-324, /Batch #NO0819022 /Timesheet #,26.69,,,,,,,
2,NO0819022,13,3,"EIS /TS# /Job#200158229",4.10,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,13,4,"EPF /TS# /Job#200158229",273.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,13,5,"No Pay Leave for Jul /TS# /Job#200158229",-106.45,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,13,6,"Normal /TS# /Job#200158229",2200.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,13,7,"SOCSO /TS# /Job#200158229",35.85,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,13,1,20191012,2946.96,,,,,,,,,,,,
1,NO0819022,14,300034284,516914,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,8.38,2019,08,
2,NO0819022,14,1,"+Med Benefit Reimburse /TS# /Job#200155983",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,14,2,"Admin Fee /TS# /Job#200155983",74.61,0,1,3102-324, /Batch #NO0819022 /Timesheet #,4.48,,,,,,,
2,NO0819022,14,3,"EIS /TS# /Job#200155983",0.70,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,14,4,"EPF /TS# /Job#200155983",42.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,14,5,"Normal /TS# /Job#200155983",300.65,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,14,6,"SOCSO /TS# /Job#200155983",6.15,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,14,1,20191012,497.49,,,,,,,,,,,,
1,NO0819022,15,300034284,516915,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,19.39,2019,08,
2,NO0819022,15,1,"Admin Fee /TS# /Job#200159567",323.20,0,1,3102-324, /Batch #NO0819022 /Timesheet #,19.39,,,,,,,
2,NO0819022,15,2,"EIS /TS# /Job#200159567",3.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,15,3,"EPF /TS# /Job#200159567",203.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,15,4,"Normal /TS# /Job#200159567",1563.35,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,15,5,"SOCSO /TS# /Job#200159567",26.20,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,15,1,20191012,2138.14,,,,,,,,,,,,
1,NO0819022,16,300034284,516916,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,21.66,2019,08,
2,NO0819022,16,1,"+Med Benefit Reimburse /TS# /Job#200155123",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,16,2,"Admin Fee /TS# /Job#200155123",295.97,0,1,3102-324, /Batch #NO0819022 /Timesheet #,17.76,,,,,,,
2,NO0819022,16,3,"EIS /TS# /Job#200155123",2.70,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,16,4,"EPF /TS# /Job#200155123",180.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,16,5,"Normal /TS# /Job#200155123",1372.90,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,16,6,"SOCSO /TS# /Job#200155123",23.65,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,16,1,20191012,1961.88,,,,,,,,,,,,
1,NO0819022,17,300034284,516917,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,10.76,2019,08,
2,NO0819022,17,1,"Admin Fee /TS# /Job#200159570",179.38,0,1,3102-324, /Batch #NO0819022 /Timesheet #,10.76,,,,,,,
2,NO0819022,17,2,"EIS /TS# /Job#200159570",1.80,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,17,3,"EPF /TS# /Job#200159570",112.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,17,4,"Normal /TS# /Job#200159570",867.10,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,17,5,"SOCSO /TS# /Job#200159570",15.70,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,17,1,20191012,1186.74,,,,,,,,,,,,
1,NO0819022,18,300034283,516918,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,35.63,2019,08,
2,NO0819022,18,1,"+Med Benefit Reimburse /TS# /Job#200158884",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,18,2,"Admin Fee /TS# /Job#200158884",528.80,0,1,3102-324, /Batch #NO0819022 /Timesheet #,31.73,,,,,,,
2,NO0819022,18,3,"EIS /TS# /Job#200158884",4.90,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,18,4,"EPF /TS# /Job#200158884",325.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,18,5,"Normal /TS# /Job#200158884",2500.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,18,6,"SOCSO /TS# /Job#200158884",42.85,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,18,1,20191012,3502.18,,,,,,,,,,,,
