RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,WA0819053,4,7,"Perfect Attendance /TS# /Job#200160207",200.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,4,8,"SOCSO /TS# /Job#200160207",48.15,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,4,1,20190927,3481.56,,,,,,,,,,,,
1,WA0819053,5,300033728,516805,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,34.95,2019,08,
2,WA0819053,5,1,"+Med Benefit Reimburse /TS# /Job#200160219",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,5,2,"Admin Fee /TS# /Job#200160219",507.42,0,1,3102-321, /Batch #WA0819053 /Timesheet #,30.45,,,,,,,
2,WA0819053,5,3,"EIS /TS# /Job#200160219",3.90,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,4,"EPF /TS# /Job#200160219",203.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,5,"Normal /TS# /Job#200160219",1548.38,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,6,"Over Time 1.5 /TS# /Job#200160219",425.39,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,5,7,"SOCSO /TS# /Job#200160219",34.15,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,5,1,20190927,2832.19,,,,,,,,,,,,
1,BA0819029,6,300004332,516806,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,57.69,2019,08,
2,BA0819029,6,1,"Admin Fee /TS# /Job#200152545",231.88,0,1,3103-301, /Batch #BA0819029 /Timesheet #,13.91,,,,,,,
2,BA0819029,6,2,"EIS /TS# /Job#200152545",2.90,0,2,3103-301, /Batch #BA0819029 /Timesheet #,0.00,,,,,,,
2,BA0819029,6,3,"EPF /TS# /Job#200152545",188.00,0,2,3103-301, /Batch #BA0819029 /Timesheet #,0.00,,,,,,,
2,BA0819029,6,4,"Normal /TS# /Job#200152545",1440.00,0,2,3103-301, /Batch #BA0819029 /Timesheet #,0.00,,,,,,,
2,BA0819029,6,5,"Reimbursement/Claim /TS# /Job#200152545",729.70,0,1,3103-301, /Batch #BA0819029 /Timesheet #,43.78,,,,,,,
2,BA0819029,6,6,"SOCSO /TS# /Job#200152545",25.35,0,2,3103-301, /Batch #BA0819029 /Timesheet #,0.00,,,,,,,
3,BA0819029,6,1,20191012,2675.52,,,,,,,,,,,,
1,WA0819053,7,300033728,516807,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,54.65,2019,08,
2,WA0819053,7,1,"+Med Benefit Reimburse /TS# /Job#200152199",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,7,2,"Admin Fee /TS# /Job#200152199",835.81,0,1,3102-321, /Batch #WA0819053 /Timesheet #,50.15,,,,,,,
2,WA0819053,7,3,"EIS /TS# /Job#200152199",6.50,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,4,"EPF /TS# /Job#200152199",312.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,5,"Grooming Allowance /TS# /Job#200152199",150.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,6,"No Pay Leave for Jul /TS# /Job#200152199",-83.06,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,7,"Normal /TS# /Job#200152199",2575.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,8,"Over Time 1.5 /TS# /Job#200152199",754.87,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,9,"Perfect Attendance /TS# /Job#200152199",150.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,10,"SOCSO /TS# /Job#200152199",56.85,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,7,11,"Unpaid Leave /TS# /Job#200152199",-249.18,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,7,1,20190927,4638.44,,,,,,,,,,,,
1,WA0819053,8,300033728,516808,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,24.11,2019,08,
2,WA0819053,8,1,"+Med Benefit Reimburse /TS# /Job#200160212",75.00,0,1,3103-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,8,2,"Admin Fee /TS# /Job#200160212",326.83,0,1,3103-321, /Batch #WA0819053 /Timesheet #,19.61,,,,,,,
2,WA0819053,8,3,"EIS /TS# /Job#200160212",5.70,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,4,"EPF /TS# /Job#200160212",260.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,5,"Normal /TS# /Job#200160212",2000.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,6,"Over Time 1.5 /TS# /Job#200160212",677.74,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,7,"Perfect Attendance /TS# /Job#200160212",200.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,8,8,"SOCSO /TS# /Job#200160212",49.85,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,8,1,20190927,3619.23,,,,,,,,,,,,
1,WA0819053,9,300033728,516809,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,55.81,2019,08,
2,WA0819053,9,1,"+Med Benefit Reimburse /TS# /Job#200160214",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,9,2,"Admin Fee /TS# /Job#200160214",855.20,0,1,3102-321, /Batch #WA0819053 /Timesheet #,51.31,,,,,,,
2,WA0819053,9,3,"EIS /TS# /Job#200160214",7.30,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,4,"EPF /TS# /Job#200160214",346.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,5,"Grooming Allowance /TS# /Job#200160214",150.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,6,"Normal /TS# /Job#200160214",2500.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,7,"Over Time 1.5 /TS# /Job#200160214",784.31,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,8,"Perfect Attendance /TS# /Job#200160214",200.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,9,9,"SOCSO /TS# /Job#200160214",63.85,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,9,1,20190927,5037.47,,,,,,,,,,,,
1,WA0819053,10,300033728,516810,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,55.57,2019,08,
2,WA0819053,10,1,"+Med Benefit Reimburse /TS# /Job#200160210",75.00,0,1,3102-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,10,2,"Admin Fee /TS# /Job#200160210",851.17,0,1,3102-321, /Batch #WA0819053 /Timesheet #,51.07,,,,,,,
2,WA0819053,10,3,"Annual Leave in Lieu /TS# /Job#200160210",576.92,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,10,4,"EIS /TS# /Job#200160210",7.90,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,10,5,"EPF /TS# /Job#200160210",422.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,10,6,"Grooming Allowance /TS# /Job#200160210",150.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,10,7,"Normal /TS# /Job#200160210",2500.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,10,8,"Over Time 1.5 /TS# /Job#200160210",531.89,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,10,9,"Perfect Attendance /TS# /Job#200160210",200.00,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,10,10,"SOCSO /TS# /Job#200160210",69.05,0,2,3102-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,10,1,20190927,5439.50,,,,,,,,,,,,
1,NO0819022,11,300034286,516811,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,40.01,2019,08,
2,NO0819022,11,1,"+Med Benefit Reimburse /TS# /Job#200153085",65.00,0,1,3102-324, /Batch #NO0819022 /Timesheet #,3.90,,,,,,,
2,NO0819022,11,2,"Admin Fee /TS# /Job#200153085",601.84,0,1,3102-324, /Batch #NO0819022 /Timesheet #,36.11,,,,,,,
2,NO0819022,11,3,"EIS /TS# /Job#200153085",5.70,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,11,4,"EPF /TS# /Job#200153085",372.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,11,5,"Normal /TS# /Job#200153085",2851.00,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
2,NO0819022,11,6,"SOCSO /TS# /Job#200153085",49.85,0,2,3102-324, /Batch #NO0819022 /Timesheet #,0.00,,,,,,,
3,NO0819022,11,1,20191012,3985.40,,,,,,,,,,,,
1,WA0819053,12,300033728,516812,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,23.19,2019,08,
2,WA0819053,12,1,"+Med Benefit Reimburse /TS# /Job#200160217",75.00,0,1,3103-321, /Batch #WA0819053 /Timesheet #,4.50,,,,,,,
2,WA0819053,12,2,"Admin Fee /TS# /Job#200160217",311.56,0,1,3103-321, /Batch #WA0819053 /Timesheet #,18.69,,,,,,,
2,WA0819053,12,3,"EIS /TS# /Job#200160217",5.50,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,4,"EPF /TS# /Job#200160217",253.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,5,"Normal /TS# /Job#200160217",1935.48,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,6,"Over Time 1.5 /TS# /Job#200160217",598.43,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,7,"Perfect Attendance /TS# /Job#200160217",200.00,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
2,WA0819053,12,8,"SOCSO /TS# /Job#200160217",48.15,0,2,3103-321, /Batch #WA0819053 /Timesheet #,0.00,,,,,,,
3,WA0819053,12,1,20190927,3450.31,,,,,,,,,,,,
