RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,PR0820055,5,8,"Public Holiday 1.0 /TS# /Job#200160006",200.00,0,2,, /Batch #PR0820055 /Timesheet #,0.00,,,,,,,
2,PR0820055,5,9,"SOCSO /TS# /Job#200160006",18.35,0,2,3102-321, /Batch #PR0820055 /Timesheet #,0.00,,,,,,,
3,PR0820055,5,1,20201007,1367.12,,,,,,,,,,,,
1,PR0820055,6,300034509,525380,1,AP-MONTH=08,20200907,0,20201007,1,0,SST,1,24.47,2020,08,
2,PR0820055,6,1,"+Med Benefit Reimburse /TS# /Job#200167544",75.00,0,1,3102-321, /Batch #PR0820055 /Timesheet #,4.50,,,,,,,
2,PR0820055,6,2,"Admin Fee /TS# /Job#200167544",332.89,0,1,3102-321, /Batch #PR0820055 /Timesheet #,19.97,,,,,,,
2,PR0820055,6,3,"EIS /TS# /Job#200167544",4.40,0,2,3102-321, /Batch #PR0820055 /Timesheet #,0.00,,,,,,,
2,PR0820055,6,4,"EPF /TS# /Job#200167544",292.00,0,2,3102-321, /Batch #PR0820055 /Timesheet #,0.00,,,,,,,
2,PR0820055,6,5,"Normal /TS# /Job#200167544",2225.81,0,2,3102-321, /Batch #PR0820055 /Timesheet #,0.00,,,,,,,
2,PR0820055,6,6,"SOCSO /TS# /Job#200167544",38.50,0,2,3102-321, /Batch #PR0820055 /Timesheet #,0.00,,,,,,,
3,PR0820055,6,1,20201007,2993.07,,,,,,,,,,,,
1,PR0820056,7,300034710,525381,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,384.69,2020,08,
2,PR0820056,7,1,"+Med Benefit Reimburse /TS# /Job#200166637",160.00,0,1,3102-301, /Batch #PR0820056 /Timesheet #,9.60,,,,,,,
2,PR0820056,7,2,"Admin Fee /TS# /Job#200166637",6251.54,0,1,3102-301, /Batch #PR0820056 /Timesheet #,375.09,,,,,,,
2,PR0820056,7,3,"EIS /TS# /Job#200166637",7.90,0,2,3102-301, /Batch #PR0820056 /Timesheet #,0.00,,,,,,,
2,PR0820056,7,4,"EPF /TS# /Job#200166637",4440.00,0,2,3102-301, /Batch #PR0820056 /Timesheet #,0.00,,,,,,,
2,PR0820056,7,5,"Normal /TS# /Job#200166637",37000.00,0,2,3102-301, /Batch #PR0820056 /Timesheet #,0.00,,,,,,,
2,PR0820056,7,6,"SOCSO /TS# /Job#200166637",69.05,0,2,3102-301, /Batch #PR0820056 /Timesheet #,0.00,,,,,,,
3,PR0820056,7,1,20201022,48313.18,,,,,,,,,,,,
1,PR0820063,8,300034334,525382,1,AP-MONTH=08,20200907,0,20201007,1,0,SST,1,2.55,2020,08,
2,PR0820063,8,1,"Admin Fee /TS# /Job#200167708",42.46,0,1,3101-321, /Batch #PR0820063 /Timesheet #,2.55,,,,,,,
2,PR0820063,8,2,"EIS /TS# /Job#200167708",1.20,0,2,3101-321, /Batch #PR0820063 /Timesheet #,0.00,,,,,,,
2,PR0820063,8,3,"EPF /TS# /Job#200167708",78.00,0,2,3101-321, /Batch #PR0820063 /Timesheet #,0.00,,,,,,,
2,PR0820063,8,4,"Normal /TS# /Job#200167708",80.00,0,2,3101-321, /Batch #PR0820063 /Timesheet #,0.00,,,,,,,
2,PR0820063,8,5,"SOCSO /TS# /Job#200167708",10.65,0,2,3101-321, /Batch #PR0820063 /Timesheet #,0.00,,,,,,,
3,PR0820063,8,1,20201007,214.86,,,,,,,,,,,,
1,PR0820063,9,300034334,525383,1,AP-MONTH=08,20200907,0,20201007,1,0,SST,1,1.38,2020,08,
2,PR0820063,9,1,"Admin Fee /TS# /Job#200167712",23.00,0,1,3101-321, /Batch #PR0820063 /Timesheet #,1.38,,,,,,,
2,PR0820063,9,2,"EIS /TS# /Job#200167712",0.20,0,2,3101-321, /Batch #PR0820063 /Timesheet #,0.00,,,,,,,
2,PR0820063,9,3,"EPF /TS# /Job#200167712",10.00,0,2,3101-321, /Batch #PR0820063 /Timesheet #,0.00,,,,,,,
2,PR0820063,9,4,"Normal /TS# /Job#200167712",80.00,0,2,3101-321, /Batch #PR0820063 /Timesheet #,0.00,,,,,,,
2,PR0820063,9,5,"SOCSO /TS# /Job#200167712",1.80,0,2,3101-321, /Batch #PR0820063 /Timesheet #,0.00,,,,,,,
3,PR0820063,9,1,20201007,116.38,,,,,,,,,,,,
1,PR0820058,10,300033288,525384,1,AP-MONTH=08,20200907,0,20200921,1,0,SST,1,12.00,2020,08,
2,PR0820058,10,1,"Piece Work /TS# /Job#200167733",200.00,0,1,3101-321, /Batch #PR0820058 /Timesheet #,12.00,,,,,,,
3,PR0820058,10,1,20200921,212.00,,,,,,,,,,,,
1,NO0820037,11,300034286,525385,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,8.21,2020,08,
2,NO0820037,11,1,"Admin Fee /TS# /Job#200163564",136.76,0,1,3102-324, /Batch #NO0820037 /Timesheet #,8.21,,,,,,,
2,NO0820037,11,2,"Auto Allowance /TS# /Job#200163564",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,11,3,"EIS /TS# /Job#200163564",0.60,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,11,4,"EPF /TS# /Job#200163564",21.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,11,5,"Night Shift Allowance /TS# /Job#200163564",150.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,11,6,"Over Time 1.5 /TS# /Job#200163564",879.36,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,11,7,"Perfect Attendance /TS# /Job#200163564",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,11,8,"SOCSO /TS# /Job#200163564",5.20,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,11,1,20201022,1401.13,,,,,,,,,,,,
1,PR0820059,12,300031128,525386,1,AP-MONTH=08,20200907,0,20201106,1,0,SST,1,1222.70,2020,08,
2,PR0820059,12,1,"Piece Work /TS# /Job#200167468",148.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,8.91,,,,,,,
2,PR0820059,12,2,"Piece Work /TS# /Job#200167469",67.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,4.05,,,,,,,
2,PR0820059,12,3,"Piece Work /TS# /Job#200167470",270.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,16.20,,,,,,,
2,PR0820059,12,4,"Piece Work /TS# /Job#200167450",182.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,10.94,,,,,,,
2,PR0820059,12,5,"Piece Work /TS# /Job#200167454",182.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,10.94,,,,,,,
2,PR0820059,12,6,"Piece Work /TS# /Job#200167473",60.75,0,1,3101-321, /Batch #PR0820059 /Timesheet #,3.65,,,,,,,
2,PR0820059,12,7,"Piece Work /TS# /Job#200167474",121.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,7.29,,,,,,,
2,PR0820059,12,8,"Piece Work /TS# /Job#200167477",135.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,8.10,,,,,,,
2,PR0820059,12,9,"Piece Work /TS# /Job#200167478",182.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,10.94,,,,,,,
2,PR0820059,12,10,"Piece Work /TS# /Job#200167453",182.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,10.94,,,,,,,
2,PR0820059,12,11,"Piece Work /TS# /Job#200167476",121.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,7.29,,,,,,,
2,PR0820059,12,12,"Piece Work /TS# /Job#200167479",270.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,16.20,,,,,,,
2,PR0820059,12,13,"Piece Work /TS# /Job#200167480",121.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,7.29,,,,,,,
2,PR0820059,12,14,"Piece Work /TS# /Job#200167482",270.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,16.20,,,,,,,
2,PR0820059,12,15,"Piece Work /TS# /Job#200167483",121.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,7.29,,,,,,,
2,PR0820059,12,16,"Piece Work /TS# /Job#200167456",121.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,7.29,,,,,,,
2,PR0820059,12,17,"Piece Work /TS# /Job#200167460",121.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,7.29,,,,,,,
2,PR0820059,12,18,"Piece Work /TS# /Job#200167485",270.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,16.20,,,,,,,
2,PR0820059,12,19,"Piece Work /TS# /Job#200167492",182.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,10.94,,,,,,,
2,PR0820059,12,20,"Piece Work /TS# /Job#200167493",67.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,4.05,,,,,,,
2,PR0820059,12,21,"Piece Work /TS# /Job#200167468",1289.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,77.36,,,,,,,
2,PR0820059,12,22,"Piece Work /TS# /Job#200167450",283.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,17.01,,,,,,,
2,PR0820059,12,23,"Piece Work /TS# /Job#200167470",918.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,55.08,,,,,,,
2,PR0820059,12,24,"Piece Work /TS# /Job#200167469",769.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,46.17,,,,,,,
2,PR0820059,12,25,"Piece Work /TS# /Job#200167454",182.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,10.94,,,,,,,
2,PR0820059,12,26,"Piece Work /TS# /Job#200167474",182.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,10.94,,,,,,,
2,PR0820059,12,27,"Piece Work /TS# /Job#200167477",1086.75,0,1,3101-321, /Batch #PR0820059 /Timesheet #,65.21,,,,,,,
2,PR0820059,12,28,"Piece Work /TS# /Job#200167478",1161.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,69.66,,,,,,,
2,PR0820059,12,29,"Piece Work /TS# /Job#200167466",1039.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,62.37,,,,,,,
2,PR0820059,12,30,"Piece Work /TS# /Job#200167453",249.75,0,1,3101-321, /Batch #PR0820059 /Timesheet #,14.99,,,,,,,
2,PR0820059,12,31,"Piece Work /TS# /Job#200167479",1154.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,69.26,,,,,,,
2,PR0820059,12,32,"Piece Work /TS# /Job#200167480",182.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,10.94,,,,,,,
2,PR0820059,12,33,"Piece Work /TS# /Job#200167482",1275.75,0,1,3101-321, /Batch #PR0820059 /Timesheet #,76.55,,,,,,,
2,PR0820059,12,34,"Piece Work /TS# /Job#200167483",1188.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,71.28,,,,,,,
2,PR0820059,12,35,"Piece Work /TS# /Job#200167456",405.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,24.30,,,,,,,
2,PR0820059,12,36,"Piece Work /TS# /Job#200167460",405.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,24.30,,,,,,,
2,PR0820059,12,37,"Piece Work /TS# /Job#200167485",1161.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,69.66,,,,,,,
2,PR0820059,12,38,"Piece Work /TS# /Job#200167491",553.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,33.21,,,,,,,
2,PR0820059,12,39,"Piece Work /TS# /Job#200167492",384.75,0,1,3101-321, /Batch #PR0820059 /Timesheet #,23.09,,,,,,,
2,PR0820059,12,40,"Piece Work /TS# /Job#200167493",837.00,0,1,3101-321, /Batch #PR0820059 /Timesheet #,50.22,,,,,,,
2,PR0820059,12,41,"Piece Work /TS# /Job#200167494",1208.25,0,1,3101-321, /Batch #PR0820059 /Timesheet #,72.50,,,,,,,
2,PR0820059,12,42,"Piece Work /TS# /Job#200167488",67.50,0,1,3101-321, /Batch #PR0820059 /Timesheet #,4.05,,,,,,,
2,PR0820059,12,43,"Piece Work /TS# /Job#200167488",1194.75,0,1,3101-321, /Batch #PR0820059 /Timesheet #,71.69,,,,,,,
3,PR0820059,12,1,20201106,21600.95,,,,,,,,,,,,
1,NO0820037,13,300034279,525387,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,46.82,2020,08,
2,NO0820037,13,1,"Admin Fee /TS# /Job#200160084",780.41,0,1,3102-324, /Batch #NO0820037 /Timesheet #,46.82,,,,,,,
2,NO0820037,13,2,"Auto Allowance /TS# /Job#200160084",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,13,3,"Bonus /TS# /Job#200160084",3200.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,13,4,"EIS /TS# /Job#200160084",1.60,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,13,5,"EPF /TS# /Job#200160084",416.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,13,6,"Over Time 1.5 /TS# /Job#200160084",1159.20,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,13,7,"Perfect Attendance /TS# /Job#200160084",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,13,8,"SOCSO /TS# /Job#200160084",13.90,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,13,1,20201022,5817.93,,,,,,,,,,,,
1,NO0820037,14,300034283,525388,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,7.67,2020,08,
2,NO0820037,14,1,"Admin Fee /TS# /Job#200163614",127.75,0,1,3102-324, /Batch #NO0820037 /Timesheet #,7.67,,,,,,,
2,NO0820037,14,2,"Day Shift Allowance /TS# /Job#200163614",80.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,14,3,"EIS /TS# /Job#200163614",2.40,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,14,4,"EPF /TS# /Job#200163614",26.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,14,5,"Night Shift Allowance /TS# /Job#200163614",105.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,14,6,"Over Time 1.5 /TS# /Job#200163614",865.80,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,14,7,"Perfect Attendance /TS# /Job#200163614",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,14,8,"SOCSO /TS# /Job#200163614",21.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,14,1,20201022,1335.62,,,,,,,,,,,,
1,NO0820037,15,300034284,525389,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,13.14,2020,08,
2,NO0820037,15,1,"Admin Fee /TS# /Job#200165957",218.98,0,1,3102-324, /Batch #NO0820037 /Timesheet #,13.14,,,,,,,
2,NO0820037,15,2,"Day Shift Allowance /TS# /Job#200165957",130.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,15,3,"EIS /TS# /Job#200165957",3.40,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,15,4,"EPF /TS# /Job#200165957",16.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,15,5,"Over Time 1.5 /TS# /Job#200165957",1786.98,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,15,6,"Over Time 2.0 /TS# /Job#200165957",366.60,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,15,7,"Perfect Attendance /TS# /Job#200165957",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,15,8,"SOCSO /TS# /Job#200165957",29.70,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,15,1,20201022,2664.80,,,,,,,,,,,,
1,NO0820037,16,300034284,525390,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,9.23,2020,08,
2,NO0820037,16,1,"Admin Fee /TS# /Job#200167154",153.91,0,1,3102-324, /Batch #NO0820037 /Timesheet #,9.23,,,,,,,
2,NO0820037,16,2,"Auto Allowance /TS# /Job#200167154",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,16,3,"Day Shift Allowance /TS# /Job#200167154",130.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,16,4,"EIS /TS# /Job#200167154",2.40,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,16,5,"EPF /TS# /Job#200167154",16.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,16,6,"Over Time 1.5 /TS# /Job#200167154",671.52,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,16,7,"Over Time 2.0 /TS# /Job#200167154",447.72,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,16,8,"Perfect Attendance /TS# /Job#200167154",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,16,9,"SOCSO /TS# /Job#200167154",20.90,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,16,1,20201022,1651.68,,,,,,,,,,,,
1,NO0820038,17,300034285,525391,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,-4.43,2020,08,
2,NO0820038,17,1,"Admin Fee /TS# /Job#200167562",-73.85,0,1,3102-324, /Batch #NO0820038 /Timesheet #,-4.43,,,,,,,
2,NO0820038,17,2,"Auto Allowance /TS# /Job#200167562",60.00,0,2,3102-324, /Batch #NO0820038 /Timesheet #,0.00,,,,,,,
2,NO0820038,17,3,"EIS /TS# /Job#200167562",-0.80,0,2,3102-324, /Batch #NO0820038 /Timesheet #,0.00,,,,,,,
2,NO0820038,17,4,"EPF /TS# /Job#200167562",-62.00,0,2,3102-324, /Batch #NO0820038 /Timesheet #,0.00,,,,,,,
2,NO0820038,17,5,"No Pay Leave for Aug /TS# /Job#200167562",-608.00,0,2,3102-324, /Batch #NO0820038 /Timesheet #,0.00,,,,,,,
2,NO0820038,17,6,"Pay Adjustment /TS# /Job#200167562",3.87,0,2,3102-324, /Batch #NO0820038 /Timesheet #,0.00,,,,,,,
2,NO0820038,17,7,"Pay Adjustment /TS# /Job#200167562",121.61,0,2,3102-324, /Batch #NO0820038 /Timesheet #,0.00,,,,,,,
2,NO0820038,17,8,"SOCSO /TS# /Job#200167562",-7.00,0,2,3102-324, /Batch #NO0820038 /Timesheet #,0.00,,,,,,,
3,NO0820038,17,1,20201022,-570.60,,,,,,,,,,,,
1,NO0820037,18,300034286,525392,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,6.57,2020,08,
2,NO0820037,18,1,"Admin Fee /TS# /Job#200161437",109.49,0,1,3102-324, /Batch #NO0820037 /Timesheet #,6.57,,,,,,,
2,NO0820037,18,2,"Day Shift Allowance /TS# /Job#200161437",160.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,18,3,"EIS /TS# /Job#200161437",2.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,18,4,"EPF /TS# /Job#200161437",21.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,18,5,"Over Time 1.5 /TS# /Job#200161437",709.92,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,18,6,"Perfect Attendance /TS# /Job#200161437",100.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,18,7,"SOCSO /TS# /Job#200161437",17.40,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
3,NO0820037,18,1,20201022,1126.38,,,,,,,,,,,,
1,NO0820037,19,300034286,525393,1,AP-MONTH=08,20200907,0,20201022,1,0,SST,1,9.55,2020,08,
2,NO0820037,19,1,"Admin Fee /TS# /Job#200165956",159.23,0,1,3102-324, /Batch #NO0820037 /Timesheet #,9.55,,,,,,,
2,NO0820037,19,2,"Day Shift Allowance /TS# /Job#200165956",120.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,19,3,"EIS /TS# /Job#200165956",2.60,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,19,4,"EPF /TS# /Job#200165956",24.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
2,NO0820037,19,5,"Night Shift Allowance /TS# /Job#200165956",60.00,0,2,3102-324, /Batch #NO0820037 /Timesheet #,0.00,,,,,,,
