RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,PR1220049,6,6,"+Med Benefit Reimburse /TS# /Job#200167577",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,6,7,"Admin Fee /TS# /Job#200167575",466.91,0,1,3102-321, /Batch #PR1220049 /Timesheet #,28.01,,,,,,,
2,PR1220049,6,8,"Admin Fee /TS# /Job#200167576",553.13,0,1,3102-321, /Batch #PR1220049 /Timesheet #,33.19,,,,,,,
2,PR1220049,6,9,"Admin Fee /TS# /Job#200167584",311.28,0,1,3103-321, /Batch #PR1220049 /Timesheet #,18.68,,,,,,,
2,PR1220049,6,10,"Admin Fee /TS# /Job#200167578",397.94,0,1,3102-321, /Batch #PR1220049 /Timesheet #,23.88,,,,,,,
2,PR1220049,6,11,"Admin Fee /TS# /Job#200167574",466.91,0,1,3102-321, /Batch #PR1220049 /Timesheet #,28.01,,,,,,,
2,PR1220049,6,12,"Admin Fee /TS# /Job#200167577",311.28,0,1,3103-321, /Batch #PR1220049 /Timesheet #,18.68,,,,,,,
2,PR1220049,6,13,"EIS /TS# /Job#200167575",4.90,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,14,"EIS /TS# /Job#200167576",5.90,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,15,"EIS /TS# /Job#200167584",4.90,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,16,"EIS /TS# /Job#200167578",4.10,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,17,"EIS /TS# /Job#200167574",4.90,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,18,"EIS /TS# /Job#200167577",4.90,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,19,"EPF /TS# /Job#200167575",325.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,20,"EPF /TS# /Job#200167576",390.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,21,"EPF /TS# /Job#200167584",325.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,22,"EPF /TS# /Job#200167578",273.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,23,"EPF /TS# /Job#200167574",325.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,24,"EPF /TS# /Job#200167577",325.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,25,"Meal Allowance /TS# /Job#200167575",140.00,0,1,3102-321, /Batch #PR1220049 /Timesheet #,8.40,,,,,,,
2,PR1220049,6,26,"Meal Allowance /TS# /Job#200167576",140.00,0,1,3102-321, /Batch #PR1220049 /Timesheet #,8.40,,,,,,,
2,PR1220049,6,27,"Meal Allowance /TS# /Job#200167584",140.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,8.40,,,,,,,
2,PR1220049,6,28,"Meal Allowance /TS# /Job#200167578",140.00,0,1,3102-321, /Batch #PR1220049 /Timesheet #,8.40,,,,,,,
2,PR1220049,6,29,"Meal Allowance /TS# /Job#200167574",140.00,0,1,3102-321, /Batch #PR1220049 /Timesheet #,8.40,,,,,,,
2,PR1220049,6,30,"Meal Allowance /TS# /Job#200167577",140.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,8.40,,,,,,,
2,PR1220049,6,31,"Normal /TS# /Job#200167575",2500.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,32,"Normal /TS# /Job#200167576",3000.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,33,"Normal /TS# /Job#200167584",2500.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,34,"Normal /TS# /Job#200167578",2100.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,35,"Normal /TS# /Job#200167574",2500.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,36,"Normal /TS# /Job#200167577",2500.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,37,"SOCSO /TS# /Job#200167575",42.85,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,38,"SOCSO /TS# /Job#200167576",51.65,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,39,"SOCSO /TS# /Job#200167584",42.85,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,40,"SOCSO /TS# /Job#200167578",35.85,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,41,"SOCSO /TS# /Job#200167574",42.85,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,6,42,"SOCSO /TS# /Job#200167577",42.85,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
3,PR1220049,6,1,20210206,21535.80,,,,,,,,,,,,
1,PR1220049,7,300034345,527293,1,AP-MONTH=12,20210107,0,20210206,1,0,SST,1,24.65,2021,12,
2,PR1220049,7,1,"+Med Benefit Reimburse /TS# /Job#200167382",80.00,0,1,3102-301, /Batch #PR1220049 /Timesheet #,4.80,,,,,,,
2,PR1220049,7,2,"Admin Fee /TS# /Job#200167382",330.76,0,1,3102-301, /Batch #PR1220049 /Timesheet #,19.85,,,,,,,
2,PR1220049,7,3,"EIS /TS# /Job#200167382",5.70,0,2,3102-301, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,7,4,"EPF /TS# /Job#200167382",367.00,0,2,3102-301, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,7,5,"Normal /TS# /Job#200167382",2805.00,0,2,3102-301, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,7,6,"SOCSO /TS# /Job#200167382",49.85,0,2,3102-301, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
3,PR1220049,7,1,20210206,3662.96,,,,,,,,,,,,
1,PR1220049,8,300034743,527294,1,AP-MONTH=12,20210107,0,20210206,1,0,SST,1,382.42,2021,12,
2,PR1220049,8,1,"+Med Benefit Reimburse /TS# /Job#200167720",100.00,0,1,3102-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,2,"+Med Benefit Reimburse /TS# /Job#200167731",100.00,0,1,3102-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,3,"+Med Benefit Reimburse /TS# /Job#200167728",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,4,"+Med Benefit Reimburse /TS# /Job#200167917",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,5,"+Med Benefit Reimburse /TS# /Job#200167722",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,6,"+Med Benefit Reimburse /TS# /Job#200168042",100.00,0,1,3102-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,7,"+Med Benefit Reimburse /TS# /Job#200168061",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,8,"+Med Benefit Reimburse /TS# /Job#200167853",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,9,"+Med Benefit Reimburse /TS# /Job#200168064",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,10,"+Med Benefit Reimburse /TS# /Job#200168072",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,11,"+Med Benefit Reimburse /TS# /Job#200167724",100.00,0,1,3103-321, /Batch #PR1220049 /Timesheet #,6.00,,,,,,,
2,PR1220049,8,12,"Admin Fee /TS# /Job#200167720",618.34,0,1,3102-321, /Batch #PR1220049 /Timesheet #,37.10,,,,,,,
2,PR1220049,8,13,"Admin Fee /TS# /Job#200167731",584.74,0,1,3102-321, /Batch #PR1220049 /Timesheet #,35.08,,,,,,,
2,PR1220049,8,14,"Admin Fee /TS# /Job#200167728",469.70,0,1,3103-321, /Batch #PR1220049 /Timesheet #,28.18,,,,,,,
2,PR1220049,8,15,"Admin Fee /TS# /Job#200167917",469.70,0,1,3103-321, /Batch #PR1220049 /Timesheet #,28.18,,,,,,,
2,PR1220049,8,16,"Admin Fee /TS# /Job#200167722",469.70,0,1,3103-321, /Batch #PR1220049 /Timesheet #,28.18,,,,,,,
2,PR1220049,8,17,"Admin Fee /TS# /Job#200168042",636.46,0,1,3102-321, /Batch #PR1220049 /Timesheet #,38.19,,,,,,,
2,PR1220049,8,18,"Admin Fee /TS# /Job#200168061",469.70,0,1,3103-321, /Batch #PR1220049 /Timesheet #,28.18,,,,,,,
2,PR1220049,8,19,"Admin Fee /TS# /Job#200167853",424.31,0,1,3103-321, /Batch #PR1220049 /Timesheet #,25.46,,,,,,,
2,PR1220049,8,20,"Admin Fee /TS# /Job#200168064",297.66,0,1,3103-321, /Batch #PR1220049 /Timesheet #,17.86,,,,,,,
2,PR1220049,8,21,"Admin Fee /TS# /Job#200168072",378.33,0,1,3103-321, /Batch #PR1220049 /Timesheet #,22.70,,,,,,,
2,PR1220049,8,22,"Admin Fee /TS# /Job#200167724",455.10,0,1,3103-321, /Batch #PR1220049 /Timesheet #,27.31,,,,,,,
2,PR1220049,8,23,"EIS /TS# /Job#200167720",6.90,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,24,"EIS /TS# /Job#200167731",7.10,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,25,"EIS /TS# /Job#200167728",7.90,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,26,"EIS /TS# /Job#200167917",7.90,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,27,"EIS /TS# /Job#200167722",7.90,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,28,"EIS /TS# /Job#200168042",7.70,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,29,"EIS /TS# /Job#200168061",7.90,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,30,"EIS /TS# /Job#200167853",7.70,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,31,"EIS /TS# /Job#200168064",5.30,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,32,"EIS /TS# /Job#200168072",6.90,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,33,"EIS /TS# /Job#200167724",7.70,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,34,"EPF /TS# /Job#200167720",455.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,35,"EPF /TS# /Job#200167731",429.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,36,"EPF /TS# /Job#200167728",520.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,37,"EPF /TS# /Job#200167917",520.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,38,"EPF /TS# /Job#200167722",520.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,39,"EPF /TS# /Job#200168042",468.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,40,"EPF /TS# /Job#200168061",520.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,41,"EPF /TS# /Job#200167853",468.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,42,"EPF /TS# /Job#200168064",325.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,43,"EPF /TS# /Job#200168072",416.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,44,"EPF /TS# /Job#200167724",505.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,45,"No Pay Leave for Dec /TS# /Job#200167724",-129.03,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,46,"Normal /TS# /Job#200167720",3500.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,47,"Normal /TS# /Job#200167731",3300.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,48,"Normal /TS# /Job#200167728",4000.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,49,"Normal /TS# /Job#200167917",4000.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,50,"Normal /TS# /Job#200167722",4000.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,51,"Normal /TS# /Job#200168042",3600.00,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,52,"Normal /TS# /Job#200168061",4000.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,53,"Normal /TS# /Job#200167853",3600.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,54,"Normal /TS# /Job#200168064",2500.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,55,"Normal /TS# /Job#200168072",3200.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,56,"Normal /TS# /Job#200167724",4000.00,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,57,"Regular OT /TS# /Job#200167728",28.41,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,58,"Regular OT /TS# /Job#200167917",28.41,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,59,"SOCSO /TS# /Job#200167720",60.35,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,60,"SOCSO /TS# /Job#200167731",62.15,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,61,"SOCSO /TS# /Job#200167728",69.05,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,62,"SOCSO /TS# /Job#200167917",69.05,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,63,"SOCSO /TS# /Job#200167722",69.05,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,64,"SOCSO /TS# /Job#200168042",67.35,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,65,"SOCSO /TS# /Job#200168061",69.05,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,66,"SOCSO /TS# /Job#200167853",67.35,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,67,"SOCSO /TS# /Job#200168064",46.35,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,68,"SOCSO /TS# /Job#200168072",60.35,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,69,"SOCSO /TS# /Job#200167724",67.35,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,70,"Special Holiday /TS# /Job#200167731",39.38,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,71,"Special Holiday /TS# /Job#200167728",47.73,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,72,"Special Holiday /TS# /Job#200167917",47.73,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,73,"Special Holiday /TS# /Job#200167722",47.73,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,74,"Special Holiday /TS# /Job#200168042",42.95,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,75,"Special Holiday /TS# /Job#200168061",47.73,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,76,"Special Holiday /TS# /Job#200167853",42.95,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,77,"Special Holiday /TS# /Job#200168064",29.83,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,78,"Special Holiday /TS# /Job#200168072",38.18,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,79,"Special Holiday OT /TS# /Job#200167731",221.81,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,80,"Special Holiday OT /TS# /Job#200167728",268.86,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,81,"Special Holiday OT /TS# /Job#200167917",268.86,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,82,"Special Holiday OT /TS# /Job#200167722",268.86,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,83,"Special Holiday OT /TS# /Job#200168042",241.98,0,2,3102-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,84,"Special Holiday OT /TS# /Job#200168061",268.86,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,85,"Special Holiday OT /TS# /Job#200167853",241.98,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,86,"Special Holiday OT /TS# /Job#200168064",168.04,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
2,PR1220049,8,87,"Special Holiday OT /TS# /Job#200168072",215.09,0,2,3103-321, /Batch #PR1220049 /Timesheet #,0.00,,,,,,,
3,PR1220049,8,1,20210206,54866.85,,,,,,,,,,,,
1,FA1220008,9,300034152,527296,1,AP-MONTH=12,20201228,0,20210127,1,0,SST,1,1345.22,2020,12,
2,FA1220008,9,1,"+Med Benefit Reimburse /TS# /Job#200168342",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,2,"+Med Benefit Reimburse /TS# /Job#200162739",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,3,"+Med Benefit Reimburse /TS# /Job#200168261",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,4,"+Med Benefit Reimburse /TS# /Job#200164459",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,5,"+Med Benefit Reimburse /TS# /Job#200168312",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,6,"+Med Benefit Reimburse /TS# /Job#200165694",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,7,"+Med Benefit Reimburse /TS# /Job#200165970",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,8,"+Med Benefit Reimburse /TS# /Job#200168340",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,9,"+Med Benefit Reimburse /TS# /Job#200164278",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,10,"+Med Benefit Reimburse /TS# /Job#200166654",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
2,FA1220008,9,11,"+Med Benefit Reimburse /TS# /Job#200168257",65.00,0,1,3103-321, /Batch #FA1220008 /Timesheet #,3.90,,,,,,,
