RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,FA0521030,6,1,"+Med Benefit Reimburse /TS# /Job#200170100",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,6,2,"Admin Fee /TS# /Job#200170100",140.02,0,1,3103-301, /Batch #FA0521030 /Timesheet #,8.40,,,,,,,
2,FA0521030,6,3,"EIS /TS# /Job#200170100",2.50,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,6,4,"EPF /TS# /Job#200170100",164.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,6,5,"Normal /TS# /Job#200170100",1241.94,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,6,6,"Reimbursement/Claim /TS# /Job#200170100",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,6,7,"SOCSO /TS# /Job#200170100",21.85,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,6,1,20210727,1917.91,,,,,,,,,,,,
1,FA0521030,7,300034666,528987,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,31.35,2021,05,
2,FA0521030,7,1,"+Med Benefit Reimburse /TS# /Job#200168295",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,7,2,"Admin Fee /TS# /Job#200168295",362.55,0,1,3103-301, /Batch #FA0521030 /Timesheet #,21.75,,,,,,,
2,FA0521030,7,3,"Auto Allowance /TS# /Job#200168295",1000.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,7,4,"EPF /TS# /Job#200168295",385.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,7,5,"Normal /TS# /Job#200168295",2900.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,7,6,"Phone allowance /TS# /Job#200168295",50.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,7,7,"SOCSO /TS# /Job#200168295",36.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,7,1,20210727,4925.80,,,,,,,,,,,,
1,FA0521030,8,300034702,528988,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,26.61,2021,05,
2,FA0521030,8,1,"+Med Benefit Reimburse /TS# /Job#200171196",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,8,2,"Admin Fee /TS# /Job#200171196",283.56,0,1,3103-301, /Batch #FA0521030 /Timesheet #,17.01,,,,,,,
2,FA0521030,8,3,"Auto Allowance /TS# /Job#200171196",150.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,8,4,"EIS /TS# /Job#200171196",5.70,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,8,5,"EPF /TS# /Job#200171196",367.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,8,6,"Normal /TS# /Job#200171196",2811.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,8,7,"SOCSO /TS# /Job#200171196",49.85,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,8,1,20210727,3854.62,,,,,,,,,,,,
1,FA0521030,9,300034702,528989,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,29.67,2021,05,
2,FA0521030,9,1,"+Med Benefit Reimburse /TS# /Job#200168841",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,9,2,"Admin Fee /TS# /Job#200168841",334.58,0,1,3103-301, /Batch #FA0521030 /Timesheet #,20.07,,,,,,,
2,FA0521030,9,3,"EIS /TS# /Job#200168841",6.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,9,4,"EPF /TS# /Job#200168841",455.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,9,5,"Normal /TS# /Job#200168841",3500.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,9,6,"SOCSO /TS# /Job#200168841",60.35,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,9,1,20210727,4546.50,,,,,,,,,,,,
1,FA0521030,10,300034702,528990,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,18.98,2021,05,
2,FA0521030,10,1,"Admin Fee /TS# /Job#200172011",316.40,0,1,3103-301, /Batch #FA0521030 /Timesheet #,18.98,,,,,,,
2,FA0521030,10,2,"Bonus /TS# /Job#200172011",3500.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,10,3,"EPF /TS# /Job#200172011",455.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,10,1,20210727,4290.38,,,,,,,,,,,,
1,FA0521030,11,300034666,528991,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,26.92,2021,05,
2,FA0521030,11,1,"+Med Benefit Reimburse /TS# /Job#200166799",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,11,2,"Admin Fee /TS# /Job#200166799",288.60,0,1,3103-301, /Batch #FA0521030 /Timesheet #,17.32,,,,,,,
2,FA0521030,11,3,"EIS /TS# /Job#200166799",5.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,11,4,"EPF /TS# /Job#200166799",390.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,11,5,"Normal /TS# /Job#200166799",3000.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,11,6,"SOCSO /TS# /Job#200166799",51.65,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,11,1,20210727,3923.07,,,,,,,,,,,,
1,FA0521030,12,300034666,528992,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,30.23,2021,05,
2,FA0521030,12,1,"+Med Benefit Reimburse /TS# /Job#200167369",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,12,2,"Admin Fee /TS# /Job#200167369",343.78,0,1,3103-301, /Batch #FA0521030 /Timesheet #,20.63,,,,,,,
2,FA0521030,12,3,"EIS /TS# /Job#200167369",7.10,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,12,4,"EPF /TS# /Job#200167369",468.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,12,5,"Normal /TS# /Job#200167369",3500.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,12,6,"Phone allowance /TS# /Job#200167369",100.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,12,7,"SOCSO /TS# /Job#200167369",62.15,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,12,1,20210727,4671.26,,,,,,,,,,,,
1,FA0521030,13,300034666,528993,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,32.98,2021,05,
2,FA0521030,13,1,"+Med Benefit Reimburse /TS# /Job#200170053",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,13,2,"Admin Fee /TS# /Job#200170053",389.60,0,1,3103-301, /Batch #FA0521030 /Timesheet #,23.38,,,,,,,
2,FA0521030,13,3,"EIS /TS# /Job#200170053",7.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,13,4,"EPF /TS# /Job#200170053",533.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,13,5,"Normal /TS# /Job#200170053",4100.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,13,6,"SOCSO /TS# /Job#200170053",69.05,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,13,1,20210727,5292.53,,,,,,,,,,,,
1,FA0521030,14,300034666,528994,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,35.30,2021,05,
2,FA0521030,14,1,"+Med Benefit Reimburse /TS# /Job#200167877",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,14,2,"Admin Fee /TS# /Job#200167877",428.33,0,1,3103-301, /Batch #FA0521030 /Timesheet #,25.70,,,,,,,
2,FA0521030,14,3,"EPF /TS# /Job#200167877",552.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,14,4,"Normal /TS# /Job#200167877",4542.72,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,14,5,"Phone allowance /TS# /Job#200167877",50.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,14,6,"SOCSO /TS# /Job#200167877",49.40,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,14,1,20210727,5817.75,,,,,,,,,,,,
1,FA0521030,15,300034666,528995,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,38.33,2021,05,
2,FA0521030,15,1,"Admin Fee /TS# /Job#200168244",378.77,0,1,3103-301, /Batch #FA0521030 /Timesheet #,22.73,,,,,,,
2,FA0521030,15,2,"Auto Allowance /TS# /Job#200168244",150.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,15,3,"EPF /TS# /Job#200168244",494.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,15,4,"Normal /TS# /Job#200168244",3783.78,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,15,5,"Reimbursement/Claim /TS# /Job#200168244",260.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,15.60,,,,,,,
2,FA0521030,15,6,"SOCSO /TS# /Job#200168244",46.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,15,1,20210727,5151.78,,,,,,,,,,,,
1,FA0521030,16,300034666,528996,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,28.02,2021,05,
2,FA0521030,16,1,"+Med Benefit Reimburse /TS# /Job#200168319",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,16,2,"Admin Fee /TS# /Job#200168319",307.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,18.42,,,,,,,
2,FA0521030,16,3,"EIS /TS# /Job#200168319",6.30,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,16,4,"EPF /TS# /Job#200168319",416.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,16,5,"Normal /TS# /Job#200168319",3200.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,16,6,"SOCSO /TS# /Job#200168319",55.15,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,16,1,20210727,4172.47,,,,,,,,,,,,
1,FA0521030,17,300034666,528997,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,46.22,2021,05,
2,FA0521030,17,1,"+Med Benefit Reimburse /TS# /Job#200168317",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,17,2,"Admin Fee /TS# /Job#200168317",610.32,0,1,3103-301, /Batch #FA0521030 /Timesheet #,36.62,,,,,,,
2,FA0521030,17,3,"EIS /TS# /Job#200168317",7.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,17,4,"EPF /TS# /Job#200168317",792.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,17,5,"Normal /TS# /Job#200168317",6500.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,17,6,"Phone allowance /TS# /Job#200168317",100.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,17,7,"SOCSO /TS# /Job#200168317",69.05,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,17,1,20210727,8285.49,,,,,,,,,,,,
1,FA0521030,18,300034702,528998,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,42.07,2021,05,
2,FA0521030,18,1,"+Med Benefit Reimburse /TS# /Job#200171556",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,18,2,"Admin Fee /TS# /Job#200171556",476.16,0,1,3103-301, /Batch #FA0521030 /Timesheet #,28.57,,,,,,,
2,FA0521030,18,3,"EIS /TS# /Job#200171556",7.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,18,4,"EPF /TS# /Job#200171556",650.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,18,5,"Normal /TS# /Job#200171556",5000.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,18,6,"Reimbursement/Claim /TS# /Job#200171556",65.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,3.90,,,,,,,
2,FA0521030,18,7,"SOCSO /TS# /Job#200171556",69.05,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,18,1,20210727,6470.18,,,,,,,,,,,,
1,FA0521030,19,300034666,528999,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,42.46,2021,05,
2,FA0521030,19,1,"+Med Benefit Reimburse /TS# /Job#200169420",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,19,2,"Admin Fee /TS# /Job#200169420",547.60,0,1,3103-301, /Batch #FA0521030 /Timesheet #,32.86,,,,,,,
2,FA0521030,19,3,"EIS /TS# /Job#200169420",7.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,19,4,"EPF /TS# /Job#200169420",708.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,19,5,"Normal /TS# /Job#200169420",5900.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,19,6,"SOCSO /TS# /Job#200169420",69.05,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,19,1,20210727,7435.01,,,,,,,,,,,,
1,FA0521030,20,300034702,529000,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,60.18,2021,05,
2,FA0521030,20,1,"+Med Benefit Reimburse /TS# /Job#200169553",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,20,2,"Admin Fee /TS# /Job#200169553",682.96,0,1,3103-301, /Batch #FA0521030 /Timesheet #,40.98,,,,,,,
2,FA0521030,20,3,"Auto Allowance /TS# /Job#200169553",300.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,20,4,"EIS /TS# /Job#200169553",7.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,20,5,"EPF /TS# /Job#200169553",840.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,20,6,"Normal /TS# /Job#200169553",7000.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,20,7,"Reimbursement/Claim /TS# /Job#200169553",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,20,8,"SOCSO /TS# /Job#200169553",69.05,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,20,1,20210727,9280.09,,,,,,,,,,,,
1,FA0521030,21,300034666,529001,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,43.88,2021,05,
2,FA0521030,21,1,"+Med Benefit Reimburse /TS# /Job#200169928",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,21,2,"Admin Fee /TS# /Job#200169928",491.28,0,1,3103-301, /Batch #FA0521030 /Timesheet #,29.48,,,,,,,
2,FA0521030,21,3,"EIS /TS# /Job#200169928",7.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,21,4,"EPF /TS# /Job#200169928",624.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,21,5,"Normal /TS# /Job#200169928",5200.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,21,6,"Reimbursement/Claim /TS# /Job#200169928",80.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,4.80,,,,,,,
2,FA0521030,21,7,"SOCSO /TS# /Job#200169928",69.05,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,21,1,20210727,6676.11,,,,,,,,,,,,
1,FA0521030,22,300034666,529002,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,25.61,2021,05,
2,FA0521030,22,1,"+Med Benefit Reimburse /TS# /Job#200170749",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,22,2,"Admin Fee /TS# /Job#200170749",201.84,0,1,3103-301, /Batch #FA0521030 /Timesheet #,12.11,,,,,,,
2,FA0521030,22,3,"EIS /TS# /Job#200170749",3.90,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,22,4,"EPF /TS# /Job#200170749",260.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,22,5,"Normal /TS# /Job#200170749",2000.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,22,6,"Reimbursement/Claim /TS# /Job#200170749",65.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,3.90,,,,,,,
2,FA0521030,22,7,"SOCSO /TS# /Job#200170749",34.15,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,22,1,20210727,2750.50,,,,,,,,,,,,
1,FA0521030,23,300034666,529003,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,12.92,2021,05,
2,FA0521030,23,1,"+Med Benefit Reimburse /TS# /Job#200171212",160.00,0,1,3102-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,23,2,"Admin Fee /TS# /Job#200171212",55.36,0,1,3102-301, /Batch #FA0521030 /Timesheet #,3.32,,,,,,,
2,FA0521030,23,3,"EIS /TS# /Job#200171212",0.50,0,2,3102-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,23,4,"EPF /TS# /Job#200171212",32.00,0,2,3102-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,23,5,"Normal /TS# /Job#200171212",229.03,0,2,3102-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,23,6,"SOCSO /TS# /Job#200171212",4.35,0,2,3102-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,23,1,20210727,494.16,,,,,,,,,,,,
1,FA0521030,24,300034666,529004,1,AP-MONTH=05,20210528,0,20210727,1,0,SST,1,39.59,2021,05,
2,FA0521030,24,1,"+Med Benefit Reimburse /TS# /Job#200171425",160.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,9.60,,,,,,,
2,FA0521030,24,2,"Admin Fee /TS# /Job#200171425",329.79,0,1,3103-301, /Batch #FA0521030 /Timesheet #,19.79,,,,,,,
2,FA0521030,24,3,"EIS /TS# /Job#200171425",6.50,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,24,4,"EPF /TS# /Job#200171425",429.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,24,5,"Normal /TS# /Job#200171425",3300.00,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
2,FA0521030,24,6,"Reimbursement/Claim - Apr /TS# /Job#200171425",90.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,5.40,,,,,,,
2,FA0521030,24,7,"Reimbursement/Claim - Mar /TS# /Job#200171425",80.00,0,1,3103-301, /Batch #FA0521030 /Timesheet #,4.80,,,,,,,
2,FA0521030,24,8,"SOCSO /TS# /Job#200171425",56.85,0,2,3103-301, /Batch #FA0521030 /Timesheet #,0.00,,,,,,,
3,FA0521030,24,1,20210727,4491.73,,,,,,,,,,,,
