RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
1,,21,300034840,61601,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,0.00,2021,05,
2,,21,1,"Levy /TS# /Job#",462.60,0,2,3300-210, /Batch # /Timesheet #,0.00,,,,,,,
3,,21,1,20210829,462.60,,,,,,,,,,,,
1,,22,300034840,61602,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,0.00,2021,05,
2,,22,1,"Levy /TS# /Job#",154.20,0,2,3300-210, /Batch # /Timesheet #,0.00,,,,,,,
3,,22,1,20210829,154.20,,,,,,,,,,,,
1,,23,300034840,61603,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,0.00,2021,05,
2,,23,1,"Levy /TS# /Job#",1233.60,0,2,3300-210, /Batch # /Timesheet #,0.00,,,,,,,
3,,23,1,20210829,1233.60,,,,,,,,,,,,
1,,24,300033589,61604,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,2.84,2021,05,
2,,24,1,"MSP Fee /TS# /Job#",47.32,0,1,3300-210, /Batch # /Timesheet #,2.84,,,,,,,
3,,24,1,20210829,50.16,,,,,,,,,,,,
1,,25,300033589,61605,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,0.70,2021,05,
2,,25,1,"MSP Fee /TS# /Job#",11.71,0,1,3300-210, /Batch # /Timesheet #,0.70,,,,,,,
3,,25,1,20210829,12.41,,,,,,,,,,,,
1,,26,300033589,61606,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,2.04,2021,05,
2,,26,1,"MSP Fee /TS# /Job#",33.94,0,1,3300-210, /Batch # /Timesheet #,2.04,,,,,,,
3,,26,1,20210829,35.98,,,,,,,,,,,,
1,,27,300033589,61607,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,0.40,2021,05,
2,,27,1,"MSP Fee /TS# /Job#",6.73,0,1,3300-210, /Batch # /Timesheet #,0.40,,,,,,,
3,,27,1,20210829,7.13,,,,,,,,,,,,
1,,28,300033589,61608,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,1.76,2021,05,
2,,28,1,"MSP Fee /TS# /Job#",29.26,0,1,3300-210, /Batch # /Timesheet #,1.76,,,,,,,
3,,28,1,20210829,31.02,,,,,,,,,,,,
1,,29,300033589,61609,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,3.35,2021,05,
2,,29,1,"MSP Fee /TS# /Job#",55.91,0,1,3300-210, /Batch # /Timesheet #,3.35,,,,,,,
3,,29,1,20210829,59.26,,,,,,,,,,,,
1,,30,300033589,61610,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,145.79,2021,05,
2,,30,1,"MSP Fee /TS# /Job#",2429.82,0,1,3300-210, /Batch # /Timesheet #,145.79,,,,,,,
3,,30,1,20210829,2575.61,,,,,,,,,,,,
1,,31,300033589,61611,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,44.21,2021,05,
2,,31,1,"MSP Fee /TS# /Job#",736.77,0,1,3300-210, /Batch # /Timesheet #,44.21,,,,,,,
3,,31,1,20210829,780.98,,,,,,,,,,,,
1,,32,300033589,61612,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,11.51,2021,05,
2,,32,1,"MSP Fee /TS# /Job#",191.86,0,1,3300-210, /Batch # /Timesheet #,11.51,,,,,,,
3,,32,1,20210829,203.37,,,,,,,,,,,,
1,,33,300033589,61613,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,5.74,2021,05,
2,,33,1,"MSP Fee /TS# /Job#",95.62,0,1,3300-210, /Batch # /Timesheet #,5.74,,,,,,,
3,,33,1,20210829,101.36,,,,,,,,,,,,
1,,34,300033589,61614,1,AP-MONTH=05,20210531,0,20210829,1,0,GST,3,6.21,2021,05,
2,,34,1,"MSP Fee /TS# /Job#",103.44,0,1,3300-210, /Batch # /Timesheet #,6.21,,,,,,,
3,,34,1,20210829,109.65,,,,,,,,,,,,
