RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,NU1220007,6,2,"Admin Fee /TS# /Job#200163588",684.42,0,1,3102-324, /Batch #NU1220007 /Timesheet #,41.07,,,,,,,
2,NU1220007,6,3,"EIS /TS# /Job#200163588",6.50,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,6,4,"EPF /TS# /Job#200163588",424.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,6,5,"Normal /TS# /Job#200163588",3250.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,6,6,"SOCSO /TS# /Job#200163588",56.85,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,6,1,20210211,4531.74,,,,,,,,,,,,
1,NU1220007,7,300034284,527397,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,32.42,2020,12,
2,NU1220007,7,1,"+Med Benefit Reimburse /TS# /Job#200164610",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,7,2,"Admin Fee /TS# /Job#200164610",475.35,0,1,3102-324, /Batch #NU1220007 /Timesheet #,28.52,,,,,,,
2,NU1220007,7,3,"EIS /TS# /Job#200164610",4.50,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,7,4,"EPF /TS# /Job#200164610",292.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,7,5,"Normal /TS# /Job#200164610",2240.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,7,6,"SOCSO /TS# /Job#200164610",39.35,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,7,1,20210211,3148.62,,,,,,,,,,,,
1,NU1220007,8,300034279,527398,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,18.83,2020,12,
2,NU1220007,8,1,"+Med Benefit Reimburse /TS# /Job#200169711",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,8,2,"Admin Fee /TS# /Job#200169711",248.90,0,1,3102-324, /Batch #NU1220007 /Timesheet #,14.93,,,,,,,
2,NU1220007,8,3,"EIS /TS# /Job#200169711",2.70,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,8,4,"EPF /TS# /Job#200169711",182.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,8,5,"Normal /TS# /Job#200169711",1386.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,8,6,"SOCSO /TS# /Job#200169711",23.65,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,8,1,20210211,1927.08,,,,,,,,,,,,
1,NU1220007,9,300034279,527399,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,51.83,2020,12,
2,NU1220007,9,1,"+Med Benefit Reimburse /TS# /Job#200169678",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,9,2,"Admin Fee /TS# /Job#200169678",798.85,0,1,3102-324, /Batch #NU1220007 /Timesheet #,47.93,,,,,,,
2,NU1220007,9,3,"EIS /TS# /Job#200169678",7.70,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,9,4,"EPF /TS# /Job#200169678",497.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,9,5,"Normal /TS# /Job#200169678",3801.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,9,6,"SOCSO /TS# /Job#200169678",67.35,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,9,1,20210211,5288.73,,,,,,,,,,,,
1,NU1220007,10,300034284,527400,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,39.01,2020,12,
2,NU1220007,10,1,"+Med Benefit Reimburse /TS# /Job#200163641",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,10,2,"Admin Fee /TS# /Job#200163641",585.12,0,1,3102-324, /Batch #NU1220007 /Timesheet #,35.11,,,,,,,
2,NU1220007,10,3,"EIS /TS# /Job#200163641",5.50,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,10,4,"EPF /TS# /Job#200163641",362.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,10,5,"Normal /TS# /Job#200163641",2770.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,10,6,"SOCSO /TS# /Job#200163641",48.15,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,10,1,20210211,3874.78,,,,,,,,,,,,
1,NU1220007,11,300034284,527401,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,33.04,2020,12,
2,NU1220007,11,1,"+Med Benefit Reimburse /TS# /Job#200166468",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,11,2,"Admin Fee /TS# /Job#200166468",485.61,0,1,3102-324, /Batch #NU1220007 /Timesheet #,29.14,,,,,,,
2,NU1220007,11,3,"EIS /TS# /Job#200166468",4.50,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,11,4,"EPF /TS# /Job#200166468",299.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,11,5,"Normal /TS# /Job#200166468",2290.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,11,6,"SOCSO /TS# /Job#200166468",39.35,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,11,1,20210211,3216.50,,,,,,,,,,,,
1,NU1220007,12,300034286,527402,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,37.56,2020,12,
2,NU1220007,12,1,"+Med Benefit Reimburse /TS# /Job#200167906",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,12,2,"Admin Fee /TS# /Job#200167906",561.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,33.66,,,,,,,
2,NU1220007,12,3,"EIS /TS# /Job#200167906",5.30,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,12,4,"EPF /TS# /Job#200167906",346.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,12,5,"Normal /TS# /Job#200167906",2654.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,12,6,"SOCSO /TS# /Job#200167906",46.35,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,12,1,20210211,3715.21,,,,,,,,,,,,
1,NU1220007,13,300034279,527403,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,49.52,2020,12,
2,NU1220007,13,1,"+Med Benefit Reimburse /TS# /Job#200169694",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,13,2,"Admin Fee /TS# /Job#200169694",760.37,0,1,3102-324, /Batch #NU1220007 /Timesheet #,45.62,,,,,,,
2,NU1220007,13,3,"EIS /TS# /Job#200169694",7.30,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,13,4,"EPF /TS# /Job#200169694",471.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,13,5,"Normal /TS# /Job#200169694",3617.12,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,13,6,"SOCSO /TS# /Job#200169694",63.85,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,13,1,20210211,5034.16,,,,,,,,,,,,
1,NU1220007,14,300034284,527404,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,40.25,2020,12,
2,NU1220007,14,1,"+Med Benefit Reimburse /TS# /Job#200164298",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,14,2,"Admin Fee /TS# /Job#200164298",605.80,0,1,3102-324, /Batch #NU1220007 /Timesheet #,36.35,,,,,,,
2,NU1220007,14,3,"EIS /TS# /Job#200164298",5.70,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,14,4,"EPF /TS# /Job#200164298",375.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,14,5,"Normal /TS# /Job#200164298",2870.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,14,6,"SOCSO /TS# /Job#200164298",49.85,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,14,1,20210211,4011.60,,,,,,,,,,,,
1,NU1220007,15,300034284,527405,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,29.83,2020,12,
2,NU1220007,15,1,"+Med Benefit Reimburse /TS# /Job#200165008",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,15,2,"Admin Fee /TS# /Job#200165008",432.17,0,1,3102-324, /Batch #NU1220007 /Timesheet #,25.93,,,,,,,
2,NU1220007,15,3,"EIS /TS# /Job#200165008",4.10,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,15,4,"EPF /TS# /Job#200165008",266.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,15,5,"Normal /TS# /Job#200165008",2030.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,15,6,"SOCSO /TS# /Job#200165008",35.85,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,15,1,20210211,2862.95,,,,,,,,,,,,
1,NU1220007,16,300034283,527406,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,32.66,2020,12,
2,NU1220007,16,1,"+Med Benefit Reimburse /TS# /Job#200163631",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,16,2,"Admin Fee /TS# /Job#200163631",479.31,0,1,3102-324, /Batch #NU1220007 /Timesheet #,28.76,,,,,,,
2,NU1220007,16,3,"EIS /TS# /Job#200163631",4.50,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,16,4,"EPF /TS# /Job#200163631",294.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,16,5,"Normal /TS# /Job#200163631",2260.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,16,6,"SOCSO /TS# /Job#200163631",39.35,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,16,1,20210211,3174.82,,,,,,,,,,,,
1,NU1220007,17,300034282,527407,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,25.46,2020,12,
2,NU1220007,17,1,"+Med Benefit Reimburse /TS# /Job#200164301",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,17,2,"Admin Fee /TS# /Job#200164301",359.31,0,1,3102-324, /Batch #NU1220007 /Timesheet #,21.56,,,,,,,
2,NU1220007,17,3,"EIS /TS# /Job#200164301",3.30,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,17,4,"EPF /TS# /Job#200164301",219.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,17,5,"Normal /TS# /Job#200164301",1680.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,17,6,"SOCSO /TS# /Job#200164301",28.85,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,17,1,20210211,2380.92,,,,,,,,,,,,
1,NU1220007,18,300034288,527408,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,26.59,2020,12,
2,NU1220007,18,1,"+Med Benefit Reimburse /TS# /Job#200168842",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,18,2,"Admin Fee /TS# /Job#200168842",378.21,0,1,3102-324, /Batch #NU1220007 /Timesheet #,22.69,,,,,,,
2,NU1220007,18,3,"EIS /TS# /Job#200168842",3.50,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,18,4,"EPF /TS# /Job#200168842",232.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,18,5,"Normal /TS# /Job#200168842",1770.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,18,6,"SOCSO /TS# /Job#200168842",30.65,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,18,1,20210211,2505.95,,,,,,,,,,,,
1,NU1220007,19,300034284,527409,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,33.04,2020,12,
2,NU1220007,19,1,"+Med Benefit Reimburse /TS# /Job#200166469",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,19,2,"Admin Fee /TS# /Job#200166469",485.61,0,1,3102-324, /Batch #NU1220007 /Timesheet #,29.14,,,,,,,
2,NU1220007,19,3,"EIS /TS# /Job#200166469",4.50,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,19,4,"EPF /TS# /Job#200166469",299.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,19,5,"Normal /TS# /Job#200166469",2290.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,19,6,"SOCSO /TS# /Job#200166469",39.35,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,19,1,20210211,3216.50,,,,,,,,,,,,
1,NU1220007,20,300034284,527410,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,64.12,2020,12,
2,NU1220007,20,1,"+Med Benefit Reimburse /TS# /Job#200166308",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,20,2,"Admin Fee /TS# /Job#200166308",1003.67,0,1,3102-324, /Batch #NU1220007 /Timesheet #,60.22,,,,,,,
2,NU1220007,20,3,"EIS /TS# /Job#200166308",7.90,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,20,4,"EPF /TS# /Job#200166308",627.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,20,5,"Normal /TS# /Job#200166308",4807.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,20,6,"SOCSO /TS# /Job#200166308",69.05,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,20,1,20210211,6643.74,,,,,,,,,,,,
1,NU1220007,21,300034286,527411,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,41.35,2020,12,
2,NU1220007,21,1,"+Med Benefit Reimburse /TS# /Job#200166670",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,21,2,"Admin Fee /TS# /Job#200166670",624.16,0,1,3102-324, /Batch #NU1220007 /Timesheet #,37.45,,,,,,,
2,NU1220007,21,3,"EIS /TS# /Job#200166670",5.90,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,21,4,"EPF /TS# /Job#200166670",385.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,21,5,"Normal /TS# /Job#200166670",2960.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,21,6,"SOCSO /TS# /Job#200166670",51.65,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,21,1,20210211,4133.06,,,,,,,,,,,,
1,NU1220007,22,300034284,527412,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,28.87,2020,12,
2,NU1220007,22,1,"+Med Benefit Reimburse /TS# /Job#200167523",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,22,2,"Admin Fee /TS# /Job#200167523",416.17,0,1,3102-324, /Batch #NU1220007 /Timesheet #,24.97,,,,,,,
2,NU1220007,22,3,"EIS /TS# /Job#200167523",3.90,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,22,4,"EPF /TS# /Job#200167523",255.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,22,5,"Normal /TS# /Job#200167523",1954.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,22,6,"SOCSO /TS# /Job#200167523",34.15,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,22,1,20210211,2757.09,,,,,,,,,,,,
1,NU1220007,23,300034284,527413,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,33.90,2020,12,
2,NU1220007,23,1,"+Med Benefit Reimburse /TS# /Job#200167273",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,23,2,"Admin Fee /TS# /Job#200167273",500.01,0,1,3102-324, /Batch #NU1220007 /Timesheet #,30.00,,,,,,,
2,NU1220007,23,3,"EIS /TS# /Job#200167273",4.70,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,23,4,"EPF /TS# /Job#200167273",307.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,23,5,"Normal /TS# /Job#200167273",2360.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,23,6,"SOCSO /TS# /Job#200167273",41.15,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,23,1,20210211,3311.76,,,,,,,,,,,,
1,NU1220007,24,300034283,527414,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,36.76,2020,12,
2,NU1220007,24,1,"+Med Benefit Reimburse /TS# /Job#200166689",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,24,2,"Admin Fee /TS# /Job#200166689",547.70,0,1,3102-324, /Batch #NU1220007 /Timesheet #,32.86,,,,,,,
2,NU1220007,24,3,"EIS /TS# /Job#200166689",5.10,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,24,4,"EPF /TS# /Job#200166689",338.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,24,5,"Normal /TS# /Job#200166689",2590.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,24,6,"SOCSO /TS# /Job#200166689",44.65,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,24,1,20210211,3627.21,,,,,,,,,,,,
1,NU1220007,25,300034284,527415,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,17.63,2020,12,
2,NU1220007,25,1,"+Med Benefit Reimburse /TS# /Job#200163556",65.00,0,1,3102-324, /Batch #NU1220007 /Timesheet #,3.90,,,,,,,
2,NU1220007,25,2,"Admin Fee /TS# /Job#200163556",228.76,0,1,3102-324, /Batch #NU1220007 /Timesheet #,13.73,,,,,,,
2,NU1220007,25,3,"EIS /TS# /Job#200163556",2.10,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,25,4,"EPF /TS# /Job#200163556",138.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,25,5,"Normal /TS# /Job#200163556",1047.42,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,25,6,"SOCSO /TS# /Job#200163556",18.35,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
3,NU1220007,25,1,20210211,1517.26,,,,,,,,,,,,
1,NU1220007,26,300034284,527416,1,AP-MONTH=12,20201228,0,20210211,1,0,SST,1,10.72,2020,12,
2,NU1220007,26,1,"Admin Fee /TS# /Job#200169138",178.59,0,1,3102-324, /Batch #NU1220007 /Timesheet #,10.72,,,,,,,
2,NU1220007,26,2,"EIS /TS# /Job#200169138",1.80,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
2,NU1220007,26,3,"EPF /TS# /Job#200169138",112.00,0,2,3102-324, /Batch #NU1220007 /Timesheet #,0.00,,,,,,,
