RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,NU0920015,5,1,"Admin Fee /TS# /Job#200162185",143.33,0,1,3102-324, /Batch #NU0920015 /Timesheet #,8.60,,,,,,,
2,NU0920015,5,2,"Auto Allowance /TS# /Job#200162185",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,5,3,"EIS /TS# /Job#200162185",0.60,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,5,4,"Over Time 1.5 /TS# /Job#200162185",382.03,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,5,5,"Over Time 2.0 /TS# /Job#200162185",972.30,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,5,6,"Perfect Attendance /TS# /Job#200162185",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,5,7,"SOCSO /TS# /Job#200162185",5.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,5,1,20201121,1712.06,,,,,,,,,,,,
1,NU0920015,6,300034284,525906,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,15.14,2020,09,
2,NU0920015,6,1,"Admin Fee /TS# /Job#200163641",252.34,0,1,3102-324, /Batch #NU0920015 /Timesheet #,15.14,,,,,,,
2,NU0920015,6,2,"Day Shift Allowance /TS# /Job#200163641",60.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,6,3,"EIS /TS# /Job#200163641",2.40,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,6,4,"EPF /TS# /Job#200163641",8.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,6,5,"Over Time 1.5 /TS# /Job#200163641",639.36,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,6,6,"Over Time 2.0 /TS# /Job#200163641",2131.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,6,7,"Perfect Attendance /TS# /Job#200163641",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,6,8,"SOCSO /TS# /Job#200163641",20.90,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,6,1,20201121,3229.34,,,,,,,,,,,,
1,NU0920015,7,300034284,525907,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,2.59,2020,09,
2,NU0920015,7,1,"Admin Fee /TS# /Job#200166468",43.23,0,1,3102-324, /Batch #NU0920015 /Timesheet #,2.59,,,,,,,
2,NU0920015,7,2,"EIS /TS# /Job#200166468",1.60,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,7,3,"EPF /TS# /Job#200166468",-20.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,7,4,"No Pay Leave for Sep /TS# /Job#200166468",-152.66,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,7,5,"Over Time 1.5 /TS# /Job#200166468",249.84,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,7,6,"Over Time 2.0 /TS# /Job#200166468",666.24,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,7,7,"SOCSO /TS# /Job#200166468",14.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,7,1,20201121,804.84,,,,,,,,,,,,
1,NU0920015,8,300034286,525908,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,44.98,2020,09,
2,NU0920015,8,1,"Admin Fee /TS# /Job#200160520",749.74,0,1,3102-324, /Batch #NU0920015 /Timesheet #,44.98,,,,,,,
2,NU0920015,8,2,"Bonus /TS# /Job#200160520",2528.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,8,3,"Day Shift Allowance /TS# /Job#200160520",90.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,8,4,"EIS /TS# /Job#200160520",2.80,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,8,5,"EPF /TS# /Job#200160520",358.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,8,6,"Night Shift Allowance /TS# /Job#200160520",120.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,8,7,"Over Time 1.5 /TS# /Job#200160520",2389.44,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,8,8,"SOCSO /TS# /Job#200160520",24.40,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,8,1,20201121,6307.36,,,,,,,,,,,,
1,NU0920015,9,300034279,525909,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,11.39,2020,09,
2,NU0920015,9,1,"Admin Fee /TS# /Job#200164724",101.88,0,1,3102-324, /Batch #NU0920015 /Timesheet #,6.11,,,,,,,
2,NU0920015,9,2,"Auto Allowance /TS# /Job#200164724",50.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,9,3,"EIS /TS# /Job#200164724",1.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,9,4,"Over Time 1.5 /TS# /Job#200164724",962.10,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,9,5,"Reimbursement/Claim /TS# /Job#200164724",88.00,0,1,3102-324, /Batch #NU0920015 /Timesheet #,5.28,,,,,,,
2,NU0920015,9,6,"SOCSO /TS# /Job#200164724",8.70,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,9,1,20201121,1223.07,,,,,,,,,,,,
1,NU0920015,10,300034284,525910,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,17.60,2020,09,
2,NU0920015,10,1,"Admin Fee /TS# /Job#200164298",293.33,0,1,3102-324, /Batch #NU0920015 /Timesheet #,17.60,,,,,,,
2,NU0920015,10,2,"Day Shift Allowance /TS# /Job#200164298",60.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,10,3,"EIS /TS# /Job#200164298",2.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,10,4,"EPF /TS# /Job#200164298",18.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,10,5,"Night Shift Allowance /TS# /Job#200164298",90.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,10,6,"Over Time 1.5 /TS# /Job#200164298",1701.60,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,10,7,"Over Time 2.0 /TS# /Job#200164298",1361.52,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,10,8,"Perfect Attendance /TS# /Job#200164298",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,10,9,"SOCSO /TS# /Job#200164298",19.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,10,1,20201121,3663.45,,,,,,,,,,,,
1,NU0920015,11,300034284,525911,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,9.76,2020,09,
2,NU0920015,11,1,"Admin Fee /TS# /Job#200163554",162.69,0,1,3102-324, /Batch #NU0920015 /Timesheet #,9.76,,,,,,,
2,NU0920015,11,2,"Annual Leave in Lieu /TS# /Job#200163554",535.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,11,3,"EIS /TS# /Job#200163554",2.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,11,4,"EPF /TS# /Job#200163554",71.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,11,5,"Over Time 1.5 /TS# /Job#200163554",174.36,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,11,6,"Over Time 2.0 /TS# /Job#200163554",232.44,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,11,7,"Perfect Attendance /TS# /Job#200163554",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,11,8,"SOCSO /TS# /Job#200163554",19.30,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,11,1,20201121,1306.75,,,,,,,,,,,,
1,NU0920015,12,300034284,525912,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,0.24,2020,09,
2,NU0920015,12,1,"Admin Fee /TS# /Job#200165008",4.03,0,1,3102-324, /Batch #NU0920015 /Timesheet #,0.24,,,,,,,
2,NU0920015,12,2,"EIS /TS# /Job#200165008",0.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,12,3,"EPF /TS# /Job#200165008",-8.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,12,4,"No Pay Leave for Sep /TS# /Job#200165008",-67.67,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,12,5,"Over Time 2.0 /TS# /Job#200165008",221.49,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,12,6,"SOCSO /TS# /Job#200165008",1.80,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,12,1,20201121,152.09,,,,,,,,,,,,
1,NU0920015,13,300034283,525913,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,10.80,2020,09,
2,NU0920015,13,1,"Admin Fee /TS# /Job#200163631",180.00,0,1,3102-324, /Batch #NU0920015 /Timesheet #,10.80,,,,,,,
2,NU0920015,13,2,"Day Shift Allowance /TS# /Job#200163631",110.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,13,3,"EIS /TS# /Job#200163631",3.40,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,13,4,"EPF /TS# /Job#200163631",16.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,13,5,"Over Time 1.5 /TS# /Job#200163631",1347.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,13,6,"Over Time 2.0 /TS# /Job#200163631",359.28,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,13,7,"Perfect Attendance /TS# /Job#200163631",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,13,8,"SOCSO /TS# /Job#200163631",29.70,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,13,1,20201121,2156.18,,,,,,,,,,,,
1,NU0920015,14,300034282,525914,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,12.01,2020,09,
2,NU0920015,14,1,"Admin Fee /TS# /Job#200164301",200.19,0,1,3102-324, /Batch #NU0920015 /Timesheet #,12.01,,,,,,,
2,NU0920015,14,2,"Auto Allowance /TS# /Job#200164301",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,14,3,"Day Shift Allowance /TS# /Job#200164301",150.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,14,4,"EIS /TS# /Job#200164301",3.80,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,14,5,"EPF /TS# /Job#200164301",21.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,14,6,"Over Time 1.5 /TS# /Job#200164301",1328.40,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,14,7,"Over Time 2.0 /TS# /Job#200164301",295.32,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,14,8,"Perfect Attendance /TS# /Job#200164301",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,14,9,"SOCSO /TS# /Job#200164301",33.30,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,14,1,20201121,2244.02,,,,,,,,,,,,
1,NU0920015,15,300034288,525915,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,4.60,2020,09,
2,NU0920015,15,1,"Admin Fee /TS# /Job#200161439",76.63,0,1,3102-324, /Batch #NU0920015 /Timesheet #,4.60,,,,,,,
2,NU0920015,15,2,"EIS /TS# /Job#200161439",2.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,15,3,"Over Time 1.5 /TS# /Job#200161439",782.46,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,15,4,"Over Time 2.0 /TS# /Job#200161439",154.56,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,15,5,"SOCSO /TS# /Job#200161439",17.50,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,15,1,20201121,1037.75,,,,,,,,,,,,
1,NU0920015,16,300034284,525916,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,6.91,2020,09,
2,NU0920015,16,1,"Admin Fee /TS# /Job#200166469",115.12,0,1,3102-324, /Batch #NU0920015 /Timesheet #,6.91,,,,,,,
2,NU0920015,16,2,"Day Shift Allowance /TS# /Job#200166469",140.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,16,3,"EIS /TS# /Job#200166469",2.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,16,4,"EPF /TS# /Job#200166469",19.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,16,5,"Over Time 1.5 /TS# /Job#200166469",828.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,16,6,"Perfect Attendance /TS# /Job#200166469",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,16,7,"SOCSO /TS# /Job#200166469",19.30,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,16,1,20201121,1230.53,,,,,,,,,,,,
1,NU0920015,17,300034275,525917,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,1.47,2020,09,
2,NU0920015,17,1,"Admin Fee /TS# /Job#200163573",24.51,0,1,3102-324, /Batch #NU0920015 /Timesheet #,1.47,,,,,,,
2,NU0920015,17,2,"Day Shift Allowance /TS# /Job#200163573",90.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,17,3,"EIS /TS# /Job#200163573",0.60,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,17,4,"EPF /TS# /Job#200163573",2.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,17,5,"No Pay Leave for Sep /TS# /Job#200163573",-81.33,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,17,6,"Over Time 1.5 /TS# /Job#200163573",276.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,17,7,"SOCSO /TS# /Job#200163573",5.30,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,17,1,20201121,318.55,,,,,,,,,,,,
1,NU0920015,18,300034286,525918,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,9.42,2020,09,
2,NU0920015,18,1,"Admin Fee /TS# /Job#200166670",156.93,0,1,3102-324, /Batch #NU0920015 /Timesheet #,9.42,,,,,,,
2,NU0920015,18,2,"Day Shift Allowance /TS# /Job#200166670",120.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,18,3,"EIS /TS# /Job#200166670",2.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,18,4,"EPF /TS# /Job#200166670",16.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,18,5,"Over Time 1.5 /TS# /Job#200166670",954.03,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,18,6,"Over Time 2.0 /TS# /Job#200166670",462.60,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,18,7,"Perfect Attendance /TS# /Job#200166670",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,18,8,"SOCSO /TS# /Job#200166670",17.40,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,18,1,20201121,1838.38,,,,,,,,,,,,
1,NU0920015,19,300034284,525919,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,12.26,2020,09,
2,NU0920015,19,1,"Admin Fee /TS# /Job#200167523",204.27,0,1,3102-324, /Batch #NU0920015 /Timesheet #,12.26,,,,,,,
2,NU0920015,19,2,"Auto Allowance /TS# /Job#200167523",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,19,3,"Day Shift Allowance /TS# /Job#200167523",150.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,19,4,"EIS /TS# /Job#200167523",3.80,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,19,5,"EPF /TS# /Job#200167523",21.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,19,6,"Over Time 1.5 /TS# /Job#200167523",1005.60,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,19,7,"Over Time 2.0 /TS# /Job#200167523",670.32,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,19,8,"Perfect Attendance /TS# /Job#200167523",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,19,9,"SOCSO /TS# /Job#200167523",33.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,19,1,20201121,2300.45,,,,,,,,,,,,
1,NU0920015,20,300034284,525920,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,8.24,2020,09,
2,NU0920015,20,1,"Admin Fee /TS# /Job#200167273",137.29,0,1,3102-324, /Batch #NU0920015 /Timesheet #,8.24,,,,,,,
2,NU0920015,20,2,"Auto Allowance /TS# /Job#200167273",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,20,3,"Day Shift Allowance /TS# /Job#200167273",140.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,20,4,"EIS /TS# /Job#200167273",2.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,20,5,"EPF /TS# /Job#200167273",18.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,20,6,"Over Time 1.5 /TS# /Job#200167273",883.80,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,20,7,"Perfect Attendance /TS# /Job#200167273",100.00,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,20,8,"SOCSO /TS# /Job#200167273",19.20,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,20,1,20201121,1408.73,,,,,,,,,,,,
1,NU0920015,21,300034283,525921,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,7.65,2020,09,
2,NU0920015,21,1,"Admin Fee /TS# /Job#200166689",127.55,0,1,3102-324, /Batch #NU0920015 /Timesheet #,7.65,,,,,,,
2,NU0920015,21,2,"EIS /TS# /Job#200166689",2.80,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,21,3,"Over Time 2.0 /TS# /Job#200166689",1569.50,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
2,NU0920015,21,4,"SOCSO /TS# /Job#200166689",24.40,0,2,3102-324, /Batch #NU0920015 /Timesheet #,0.00,,,,,,,
3,NU0920015,21,1,20201121,1731.90,,,,,,,,,,,,
1,NU0920015,22,300034284,525922,1,AP-MONTH=09,20201007,0,20201121,1,0,SST,1,7.56,2020,09,
